   i     radius            mass              density           energy            temp              abar              zbar
   20  8.5955468564E+05  1.4212304557E-08  1.0627528217E+07  1.6053733628E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   21  9.3713512300E+05  1.8418326941E-08  1.0627510400E+07  1.6053719349E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   22  1.0189863812E+06  2.3678171924E-08  1.0627489935E+07  1.6053702948E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   23  1.1051966163E+06  3.0210721437E-08  1.0627466528E+07  1.6053684189E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   24  1.1958566408E+06  3.8271824065E-08  1.0627439864E+07  1.6053662820E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   25  1.2910473087E+06  4.8157898937E-08  1.0627409605E+07  1.6053638570E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   26  1.3908516632E+06  6.0211946149E-08  1.0627375393E+07  1.6053611151E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   27  1.4953532069E+06  7.4829119686E-08  1.0627336842E+07  1.6053580256E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   28  1.6046306908E+06  9.2462045808E-08  1.0627293543E+07  1.6053545555E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   29  1.7187667056E+06  1.1362864382E-07  1.0627245060E+07  1.6053506699E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   30  1.8378384239E+06  1.3891773079E-07  1.0627190931E+07  1.6053463319E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   31  1.9619257369E+06  1.6899813603E-07  1.0627130666E+07  1.6053415021E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   32  2.0911040218E+06  2.0462537698E-07  1.0627063748E+07  1.6053361390E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   33  2.2254496602E+06  2.4665168578E-07  1.0626989628E+07  1.6053301988E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   34  2.3650381287E+06  2.9603509191E-07  1.0626907730E+07  1.6053236351E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   35  2.5099423446E+06  3.5384884115E-07  1.0626817444E+07  1.6053163992E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   36  2.6602366360E+06  4.2129365304E-07  1.0626718131E+07  1.6053084398E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   37  2.8159916177E+06  4.9970708375E-07  1.0626609117E+07  1.6052997029E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   38  2.9772801168E+06  5.9057845009E-07  1.0626489697E+07  1.6052901319E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   39  3.1441739556E+06  6.9556064355E-07  1.0626359129E+07  1.6052796673E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   40  3.3167426471E+06  8.1648297547E-07  1.0626216636E+07  1.6052682470E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   41  3.4950553833E+06  9.5536689502E-07  1.0626061407E+07  1.6052558057E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   42  3.6791793056E+06  1.1144400824E-06  1.0625892593E+07  1.6052422756E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   43  3.8691815699E+06  1.2961542823E-06  1.0625709309E+07  1.6052275856E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   44  4.0651310217E+06  1.5032047472E-06  1.0625510627E+07  1.6052116614E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   45  4.2670950152E+06  1.7385459030E-06  1.0625295582E+07  1.6051944254E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   46  4.4751374311E+06  2.0054075843E-06  1.0625063171E+07  1.6051757973E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   47  4.6893237713E+06  2.3073210527E-06  1.0624812346E+07  1.6051556931E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   48  4.9097197732E+06  2.6481394799E-06  1.0624542018E+07  1.6051340254E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   49  5.1363882596E+06  3.0320554450E-06  1.0624251057E+07  1.6051107035E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  5.3693922338E+06  3.4636286603E-06  1.0623938289E+07  1.6050856333E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  5.6087966887E+06  3.9478149801E-06  1.0623602491E+07  1.6050587167E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  5.8546634961E+06  4.4899828357E-06  1.0623242399E+07  1.6050298521E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  6.1070535303E+06  5.0959432721E-06  1.0622856702E+07  1.6049989346E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  6.3660280320E+06  5.7719813897E-06  1.0622444042E+07  1.6049658550E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  6.6316488747E+06  6.5248875934E-06  1.0622003012E+07  1.6049305004E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  6.9039760625E+06  7.3619818681E-06  1.0621532157E+07  1.6048927540E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  7.1830689534E+06  8.2911486038E-06  1.0621029972E+07  1.6048524951E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  7.4689865590E+06  9.3208710413E-06  1.0620494904E+07  1.6048095988E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  7.7617891522E+06  1.0460272890E-05  1.0619925343E+07  1.6047639360E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  8.0615356974E+06  1.1719146248E-05  1.0619319631E+07  1.6047153733E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  8.3682813834E+06  1.3107976766E-05  1.0618676061E+07  1.6046637737E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  8.6820869840E+06  1.4638024546E-05  1.0617992863E+07  1.6046089950E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  9.0030086727E+06  1.6321320596E-05  1.0617268219E+07  1.6045508911E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  9.3311011555E+06  1.8170719962E-05  1.0616500260E+07  1.6044893116E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  9.6664246609E+06  2.0199987225E-05  1.0615687046E+07  1.6044241006E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  1.0009034981E+07  2.2423788279E-05  1.0614826590E+07  1.6043550984E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  1.0358985796E+07  2.4857745881E-05  1.0613916852E+07  1.6042821408E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  1.0716334500E+07  2.7518529290E-05  1.0612955724E+07  1.6042050580E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  1.1081133684E+07  3.0423845487E-05  1.0611941048E+07  1.6041236766E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  1.1453439468E+07  3.3592553297E-05  1.0610870599E+07  1.6040378174E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  1.1833304312E+07  3.7044661271E-05  1.0609742100E+07  1.6039472967E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  1.2220786244E+07  4.0801466570E-05  1.0608553193E+07  1.6038519249E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  1.2615938024E+07  4.4885516463E-05  1.0607301475E+07  1.6037515081E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  1.3018811350E+07  4.9320700544E-05  1.0605984481E+07  1.6036458477E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  1.3429462855E+07  5.4132382382E-05  1.0604599667E+07  1.6035347383E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  1.3847942576E+07  5.9347334846E-05  1.0603144445E+07  1.6034179712E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  1.4274302891E+07  6.4993904350E-05  1.0601616153E+07  1.6032953314E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  1.4708598707E+07  7.1102091705E-05  1.0600012054E+07  1.6031665980E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  1.5150880406E+07  7.7703526257E-05  1.0598329360E+07  1.6030315455E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  1.5601200953E+07  8.4831635456E-05  1.0596565205E+07  1.6028899424E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  1.6059612632E+07  9.2521676037E-05  1.0594716658E+07  1.6027415514E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  1.6526166269E+07  1.0081079486E-04  1.0592780723E+07  1.6025861301E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  1.7000911290E+07  1.0973810263E-04  1.0590754342E+07  1.6024234309E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  1.7483901118E+07  1.1934485861E-04  1.0588634370E+07  1.6022531988E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  1.7975184189E+07  1.2967438344E-04  1.0586417611E+07  1.6020751747E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  1.8474813721E+07  1.4077233987E-04  1.0584100778E+07  1.6018890919E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  1.8982839781E+07  1.5268665982E-04  1.0581680525E+07  1.6016946787E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  1.9499312362E+07  1.6546769473E-04  1.0579153435E+07  1.6014916574E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  2.0024280718E+07  1.7916829074E-04  1.0576516022E+07  1.6012797445E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  2.0557797410E+07  1.9384399356E-04  1.0573764709E+07  1.6010586489E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  2.1099910028E+07  2.0955292513E-04  1.0570895870E+07  1.6008280751E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  2.1650667605E+07  2.2635604806E-04  1.0567905801E+07  1.6005877212E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  2.2210122577E+07  2.4431734363E-04  1.0564790700E+07  1.6003372769E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  2.2778323356E+07  2.6350368878E-04  1.0561546717E+07  1.6000764276E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  2.3355318553E+07  2.8398508421E-04  1.0558169922E+07  1.5998048520E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  2.3941159068E+07  3.0583484595E-04  1.0554656297E+07  1.5995222213E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  2.4535891884E+07  3.2912949042E-04  1.0551001773E+07  1.5992282019E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  2.5139566468E+07  3.5394908176E-04  1.0547202190E+07  1.5989224524E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  2.5752226438E+07  3.8037700534E-04  1.0543253347E+07  1.5986046280E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  2.6373927364E+07  4.0850084989E-04  1.0539150894E+07  1.5982743707E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  2.7004715914E+07  4.3841164660E-04  1.0534890460E+07  1.5979313206E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  2.7644642013E+07  4.7020451467E-04  1.0530467573E+07  1.5975751091E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  2.8293754019E+07  5.0397856907E-04  1.0525877700E+07  1.5972053617E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  2.8952101799E+07  5.3983720320E-04  1.0521116216E+07  1.5968216960E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  2.9619732808E+07  5.7788801110E-04  1.0516178439E+07  1.5964237242E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  3.0296693262E+07  6.1824296259E-04  1.0511059620E+07  1.5960110523E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  3.0983034418E+07  6.6101892131E-04  1.0505754897E+07  1.5955832763E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  3.1678805927E+07  7.0633741121E-04  1.0500259340E+07  1.5951399861E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  3.2384053166E+07  7.5432455058E-04  1.0494567981E+07  1.5946807672E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  3.3098827742E+07  8.0511189376E-04  1.0488675724E+07  1.5942051939E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  3.3823162752E+07  8.5883479740E-04  1.0482577553E+07  1.5937128462E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  3.4557120465E+07  9.1563603650E-04  1.0476268135E+07  1.5932032772E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  3.5300750324E+07  9.7566296966E-04  1.0469742167E+07  1.5926760413E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  3.6054099982E+07  1.0390684288E-03  1.0462994288E+07  1.5921306868E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  3.6817217943E+07  1.1060110784E-03  1.0456019055E+07  1.5915667545E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  3.7590155068E+07  1.1766557254E-03  1.0448810929E+07  1.5909837759E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  3.8372970978E+07  1.2511741439E-03  1.0441364218E+07  1.5903812685E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  3.9165715026E+07  1.3297434860E-03  1.0433673244E+07  1.5897587499E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  3.9968423632E+07  1.4125459663E-03  1.0425732394E+07  1.5891157411E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  4.0781151610E+07  1.4997721781E-03  1.0417535801E+07  1.5884517410E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  4.1603944335E+07  1.5916184754E-03  1.0409077629E+07  1.5877662492E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  4.2436853784E+07  1.6882888305E-03  1.0400351902E+07  1.5870587524E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  4.3279930388E+07  1.7899941463E-03  1.0391352594E+07  1.5863287313E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  4.4133225250E+07  1.8969526736E-03  1.0382073606E+07  1.5855756585E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  4.4996790230E+07  2.0093902092E-03  1.0372508764E+07  1.5847989987E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  4.5870672156E+07  2.1275394884E-03  1.0362651887E+07  1.5839982138E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  4.6754928813E+07  2.2516425134E-03  1.0352496607E+07  1.5831727482E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  4.7649604012E+07  2.3819473152E-03  1.0342036655E+07  1.5823220521E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  4.8554754439E+07  2.5187118822E-03  1.0331265554E+07  1.5814455563E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  4.9470430510E+07  2.6622016323E-03  1.0320176842E+07  1.5805426903E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  5.0396684528E+07  2.8126907609E-03  1.0308763978E+07  1.5796128742E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  5.1333573096E+07  2.9704628828E-03  1.0297020313E+07  1.5786555169E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  5.2281142997E+07  3.1358088316E-03  1.0284939266E+07  1.5776700297E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  5.3239455582E+07  3.3090310136E-03  1.0272514024E+07  1.5766558019E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  5.4208562704E+07  3.4904394634E-03  1.0259737840E+07  1.5756122251E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  5.5188517654E+07  3.6803538682E-03  1.0246603908E+07  1.5745386826E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  5.6179373396E+07  3.8791034262E-03  1.0233105377E+07  1.5734345509E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  5.7181190427E+07  4.0870286649E-03  1.0219235255E+07  1.5722991909E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  5.8194019098E+07  4.3044780206E-03  1.0204986648E+07  1.5711319682E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  5.9217925218E+07  4.5318134215E-03  1.0190352406E+07  1.5699322232E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  6.0252958725E+07  4.7694037231E-03  1.0175325569E+07  1.5686993080E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  6.1299182703E+07  5.0176312711E-03  1.0159898956E+07  1.5674325523E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  6.2356655900E+07  5.2768882223E-03  1.0144065417E+07  1.5661312838E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  6.3425435133E+07  5.5475771585E-03  1.0127817805E+07  1.5647948260E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  6.4505583561E+07  5.8301133671E-03  1.0111148852E+07  1.5634224877E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  6.5597162701E+07  6.1249230741E-03  1.0094051295E+07  1.5620135730E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  6.6700230999E+07  6.4324431307E-03  1.0076517899E+07  1.5605673834E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  6.7814854801E+07  6.7531242334E-03  1.0058541292E+07  1.5590832036E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  6.8941096945E+07  7.0874279925E-03  1.0040114144E+07  1.5575603163E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  7.0079021685E+07  7.4358284496E-03  1.0021229095E+07  1.5559979958E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  7.1226456907E+07  7.7980949407E-03  1.0001916591E+07  1.5543986433E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  7.2387894352E+07  8.1761227394E-03  9.9820947073E+06  1.5527553461E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  7.3561190881E+07  8.5697360543E-03  9.9617929857E+06  1.5510704145E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  7.4746437993E+07  8.9794674766E-03  9.9410036058E+06  1.5493430596E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  7.5943704195E+07  9.4058551035E-03  9.9197191485E+06  1.5475725187E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  7.7153063739E+07  9.8494521634E-03  9.8979321075E+06  1.5457580146E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  7.8374589330E+07  1.0310824644E-02  9.8756350217E+06  1.5438987667E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  7.9608352215E+07  1.0790551354E-02  9.8528204813E+06  1.5419939909E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  8.0854432326E+07  1.1289228052E-02  9.8294809437E+06  1.5400428840E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  8.2112905331E+07  1.1807462631E-02  9.8056089766E+06  1.5380446438E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  8.3383846674E+07  1.2345876696E-02  9.7811971907E+06  1.5359984632E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  8.4667338012E+07  1.2905108461E-02  9.7562381205E+06  1.5339035200E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  8.5963460449E+07  1.3485810126E-02  9.7307243573E+06  1.5317589875E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  8.7272293840E+07  1.4088647574E-02  9.7046485702E+06  1.5295640362E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  8.8593933036E+07  1.4714308135E-02  9.6780031855E+06  1.5273178064E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  8.9928457392E+07  1.5363486567E-02  9.6507810009E+06  1.5250194596E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  9.1275960396E+07  1.6036899072E-02  9.6229745961E+06  1.5226681285E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  9.2636531679E+07  1.6735274905E-02  9.5945767018E+06  1.5202629479E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  9.4010262213E+07  1.7459358895E-02  9.5655801007E+06  1.5178030456E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  9.5397249784E+07  1.8209914527E-02  9.5359775167E+06  1.5152875333E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  9.6797591802E+07  1.8987720365E-02  9.5057617705E+06  1.5127155188E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  9.8211387353E+07  1.9793571178E-02  9.4749257439E+06  1.5100861029E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  9.9638737432E+07  2.0628278157E-02  9.4434623804E+06  1.5073983791E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  1.0107975299E+08  2.1492673881E-02  9.4113645119E+06  1.5046514182E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  1.0253453734E+08  2.2387602038E-02  9.3786252543E+06  1.5018443018E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  1.0400320326E+08  2.3313927669E-02  9.3452376342E+06  1.4989760900E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  1.0548586433E+08  2.4272532146E-02  9.3111947873E+06  1.4960458380E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  1.0698263582E+08  2.5264313687E-02  9.2764899469E+06  1.4930525943E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  1.0849364167E+08  2.6290192132E-02  9.2411162882E+06  1.4899953873E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  1.1001900143E+08  2.7351100332E-02  9.2050672379E+06  1.4868732514E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  1.1155884622E+08  2.8447995103E-02  9.1683361074E+06  1.4836851944E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  1.1311330485E+08  2.9581847713E-02  9.1309164275E+06  1.4804302268E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  1.1468251372E+08  3.0753650987E-02  9.0928017197E+06  1.4771073406E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  1.1626661128E+08  3.1964415418E-02  9.0539856357E+06  1.4737155214E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  1.1786574246E+08  3.3215172582E-02  9.0144618577E+06  1.4702537389E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  1.1948005310E+08  3.4506970884E-02  8.9742242439E+06  1.4667209594E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  1.2110969609E+08  3.5840880467E-02  8.9332666831E+06  1.4631161319E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  1.2275482954E+08  3.7217991879E-02  8.8915831496E+06  1.4594381931E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  1.2441561519E+08  3.8639414847E-02  8.8491677507E+06  1.4556860701E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  1.2609222228E+08  4.0106281627E-02  8.8060146372E+06  1.4518586726E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  1.2778482414E+08  4.1619744210E-02  8.7621180993E+06  1.4479549002E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
