   i     radius            mass              density           energy            temp              abar              zbar
   29  1.5349298737E+06  1.4136240677E-07  1.8563133854E+07  2.1438142028E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   30  1.6391313123E+06  1.7215042941E-07  1.8563030953E+07  2.1438081806E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   31  1.7476315435E+06  2.0864831888E-07  1.8562916628E+07  2.1438014897E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   32  1.8604949033E+06  2.5173809468E-07  1.8562789934E+07  2.1437940749E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   33  1.9777859676E+06  3.0241226051E-07  1.8562649871E+07  2.1437858777E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   34  2.0995679712E+06  3.6178384432E-07  1.8562495390E+07  2.1437768366E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   35  2.2259016176E+06  4.3109686140E-07  1.8562325384E+07  2.1437668869E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   36  2.3568491095E+06  5.1174037358E-07  1.8562138691E+07  2.1437559604E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   37  2.4924715169E+06  6.0526015516E-07  1.8561934088E+07  2.1437439857E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   38  2.6328280121E+06  7.1337157603E-07  1.8561710295E+07  2.1437308878E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   39  2.7779783634E+06  8.3797580186E-07  1.8561465970E+07  2.1437165881E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   40  2.9279817552E+06  9.8117452066E-07  1.8561199707E+07  2.1437010044E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   41  3.0828964518E+06  1.1452858902E-06  1.8560910038E+07  2.1436840505E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   42  3.2427790466E+06  1.3328606736E-06  1.8560595428E+07  2.1436656367E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   43  3.4076876519E+06  1.5467040827E-06  1.8560254274E+07  2.1436456692E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   44  3.5776780750E+06  1.7898905825E-06  1.8559884907E+07  2.1436240501E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   45  3.7528063093E+06  2.0657870395E-06  1.8559485586E+07  2.1436006774E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   46  3.9331277798E+06  2.3780731733E-06  1.8559054497E+07  2.1435754452E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   47  4.1186978506E+06  2.7307649490E-06  1.8558589756E+07  2.1435482427E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   48  4.3095694760E+06  3.1282334436E-06  1.8558089404E+07  2.1435189555E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   49  4.5057974126E+06  3.5752377310E-06  1.8557551403E+07  2.1434874641E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  4.7074360260E+06  4.0769474010E-06  1.8556973638E+07  2.1434536445E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  4.9145371948E+06  4.6389640319E-06  1.8556353919E+07  2.1434173684E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  5.1271529159E+06  5.2673553011E-06  1.8555689973E+07  2.1433785027E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  5.3453351479E+06  5.9686848158E-06  1.8554979447E+07  2.1433369094E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  5.5691367545E+06  6.7500471410E-06  1.8554219897E+07  2.1432924453E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  5.7986086483E+06  7.6190910634E-06  1.8553408801E+07  2.1432449625E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  6.0338005868E+06  8.5840546577E-06  1.8552543554E+07  2.1431943084E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  6.2747642721E+06  9.6538136128E-06  1.8551621454E+07  2.1431403244E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  6.5215495454E+06  1.0837903236E-05  1.8550639714E+07  2.1430828471E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  6.7742054502E+06  1.2146559967E-05  1.8549595460E+07  2.1430217079E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  7.0327810180E+06  1.3590764982E-05  1.8548485724E+07  2.1429567326E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  7.2973254810E+06  1.5182287721E-05  1.8547307442E+07  2.1428877416E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  7.5678878744E+06  1.6933727663E-05  1.8546057455E+07  2.1428145493E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  7.8445168927E+06  1.8858558631E-05  1.8544732508E+07  2.1427369647E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  8.1272606497E+06  2.0971173643E-05  1.8543329248E+07  2.1426547908E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  8.4161649997E+06  2.3286918752E-05  1.8541844234E+07  2.1425678256E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  8.7112785160E+06  2.5822181758E-05  1.8540273909E+07  2.1424758600E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  9.0126488146E+06  2.8594418057E-05  1.8538614617E+07  2.1423786793E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  9.3203215287E+06  3.1622192278E-05  1.8536862610E+07  2.1422760630E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  9.6343449918E+06  3.4925279211E-05  1.8535014016E+07  2.1421677835E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  9.9547637032E+06  3.8524656168E-05  1.8533064880E+07  2.1420536081E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  1.0281625595E+07  4.2442639484E-05  1.8531011117E+07  2.1419332964E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  1.0614973485E+07  4.6702847741E-05  1.8528848564E+07  2.1418066034E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  1.0954854583E+07  5.1330379049E-05  1.8526572919E+07  2.1416732758E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  1.1301314215E+07  5.6351802501E-05  1.8524179781E+07  2.1415330542E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  1.1654396576E+07  6.1795231098E-05  1.8521664641E+07  2.1413856728E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  1.2014146669E+07  6.7690419967E-05  1.8519022872E+07  2.1412308589E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  1.2380608784E+07  7.4068816241E-05  1.8516249734E+07  2.1410683328E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  1.2753827800E+07  8.0963655594E-05  1.8513340367E+07  2.1408978076E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  1.3133847937E+07  8.8410018086E-05  1.8510289798E+07  2.1407189896E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  1.3520713450E+07  9.6444919357E-05  1.8507092932E+07  2.1405315778E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  1.3914466936E+07  1.0510735496E-04  1.8503744569E+07  2.1403352647E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  1.4315152057E+07  1.1443843957E-04  1.8500239380E+07  2.1401297350E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  1.4722812656E+07  1.2448147821E-04  1.8496571909E+07  2.1399146659E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  1.5137492252E+07  1.3528204355E-04  1.8492736581E+07  2.1396897269E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  1.5559232548E+07  1.4688802352E-04  1.8488727715E+07  2.1394545813E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  1.5988076912E+07  1.5934980524E-04  1.8484539485E+07  2.1392088836E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  1.6424069068E+07  1.7272034331E-04  1.8480165940E+07  2.1389522804E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  1.6867250802E+07  1.8705518625E-04  1.8475601018E+07  2.1386844115E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  1.7317665331E+07  2.0241267938E-04  1.8470838515E+07  2.1384049079E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  1.7775353606E+07  2.1885394548E-04  1.8465872123E+07  2.1381133943E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  1.8240358152E+07  2.3644311906E-04  1.8460695389E+07  2.1378094861E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  1.8712721153E+07  2.5524739220E-04  1.8455301733E+07  2.1374927910E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  1.9192485006E+07  2.7533714674E-04  1.8449684442E+07  2.1371629082E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  1.9679691250E+07  2.9678602269E-04  1.8443836681E+07  2.1368194294E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  2.0174382779E+07  3.1967113050E-04  1.8437751469E+07  2.1364619369E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  2.0676600164E+07  3.4407300324E-04  1.8431421720E+07  2.1360900064E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  2.1186385466E+07  3.7007589006E-04  1.8424840197E+07  2.1357032039E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  2.1703778758E+07  3.9776770819E-04  1.8417999557E+07  2.1353010885E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  2.2228830547E+07  4.2724085807E-04  1.8410892184E+07  2.1348832027E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  2.2761575341E+07  4.5859090312E-04  1.8403510539E+07  2.1344490925E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  2.3302055442E+07  4.9191798370E-04  1.8395846849E+07  2.1339982893E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  2.3850310643E+07  5.2732637951E-04  1.8387893242E+07  2.1335303180E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  2.4406382060E+07  5.6492487436E-04  1.8379641696E+07  2.1330446936E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  2.4970312287E+07  6.0482692644E-04  1.8371084031E+07  2.1325409207E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  2.5542142282E+07  6.4715059930E-04  1.8362211961E+07  2.1320184969E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  2.6121913234E+07  6.9201882761E-04  1.8353017059E+07  2.1314769102E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  2.6709667776E+07  7.3955966852E-04  1.8343490747E+07  2.1309156385E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  2.7305445206E+07  7.8990606462E-04  1.8333624366E+07  2.1303341538E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  2.7909287479E+07  8.4319647470E-04  1.8323409081E+07  2.1297319164E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  2.8521236530E+07  8.9957482577E-04  1.8312835929E+07  2.1291083776E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  2.9141340076E+07  9.5919123940E-04  1.8301895709E+07  2.1284629735E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  2.9769633506E+07  1.0222004592E-03  1.8290579307E+07  2.1277951435E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  3.0406158563E+07  1.0887637461E-03  1.8278877370E+07  2.1271043114E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  3.1050958301E+07  1.1590486151E-03  1.8266780392E+07  2.1263898904E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  3.1704072802E+07  1.2332285349E-03  1.8254278795E+07  2.1256512875E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  3.2365545436E+07  1.3114837812E-03  1.8241362813E+07  2.1248878969E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  3.3035418142E+07  1.3940010926E-03  1.8228022581E+07  2.1240991049E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  3.3713733005E+07  1.4809740129E-03  1.8214248108E+07  2.1232842883E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  3.4400532214E+07  1.5726030624E-03  1.8200029278E+07  2.1224428145E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  3.5095857480E+07  1.6690958338E-03  1.8185355865E+07  2.1215740419E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  3.5799753403E+07  1.7706676490E-03  1.8170217462E+07  2.1206773162E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  3.6512260432E+07  1.8775407438E-03  1.8154603636E+07  2.1197519786E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  3.7233425019E+07  1.9899459396E-03  1.8138503704E+07  2.1187973532E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  3.7963287641E+07  2.1081210282E-03  1.8121907003E+07  2.1178127626E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  3.8701892735E+07  2.2323124727E-03  1.8104802670E+07  2.1167975147E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  3.9449284887E+07  2.3627750366E-03  1.8087179730E+07  2.1157509074E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  4.0205507269E+07  2.4997716866E-03  1.8069027132E+07  2.1146722314E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  4.0970604508E+07  2.6435742789E-03  1.8050333689E+07  2.1135607659E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  4.1744621522E+07  2.7944635644E-03  1.8031088102E+07  2.1124157802E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  4.2527603685E+07  2.9527294195E-03  1.8011278965E+07  2.1112365333E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  4.3319594313E+07  3.1186705144E-03  1.7990894826E+07  2.1100222783E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  4.4120641045E+07  3.2925958316E-03  1.7969924033E+07  2.1087722521E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  4.4930790093E+07  3.4748237044E-03  1.7948354878E+07  2.1074856843E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  4.5750064754E+07  3.6656768554E-03  1.7926176194E+07  2.1061618326E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  4.6578533300E+07  3.8654982873E-03  1.7903375524E+07  2.1047998734E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  4.7416241627E+07  4.0746362395E-03  1.7879940926E+07  2.1033990093E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  4.8263237255E+07  4.2934497449E-03  1.7855860341E+07  2.1019584310E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  4.9119568750E+07  4.5223087265E-03  1.7831121609E+07  2.1004773182E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  4.9985284853E+07  4.7615939843E-03  1.7805712497E+07  2.0989548411E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  5.0860434949E+07  5.0116975223E-03  1.7779620694E+07  2.0973901596E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  5.1745067244E+07  5.2730222145E-03  1.7752833866E+07  2.0957824271E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  5.2639233765E+07  5.5459834750E-03  1.7725339511E+07  2.0941307807E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  5.3542985297E+07  5.8310080049E-03  1.7697125118E+07  2.0924343509E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  5.4456372129E+07  6.1285341520E-03  1.7668178149E+07  2.0906922604E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  5.5379448905E+07  6.4390137133E-03  1.7638485891E+07  2.0889036148E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  5.6312265609E+07  6.7629091605E-03  1.7608035749E+07  2.0870675199E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  5.7254879142E+07  7.1006977641E-03  1.7576814878E+07  2.0851830594E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  5.8207341414E+07  7.4528676728E-03  1.7544810576E+07  2.0832493183E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  5.9169709176E+07  7.8199215973E-03  1.7512009967E+07  2.0812653634E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  6.0142039113E+07  8.2023752883E-03  1.7478400167E+07  2.0792302531E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  6.1124388016E+07  8.6007577583E-03  1.7443968287E+07  2.0771430373E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  6.2116811794E+07  9.0156110159E-03  1.7408701477E+07  2.0750027597E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  6.3119372932E+07  9.4474934084E-03  1.7372586664E+07  2.0728084417E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  6.4132128658E+07  9.8969748572E-03  1.7335610984E+07  2.0705591082E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  6.5155143309E+07  1.0364642378E-02  1.7297761340E+07  2.0682537603E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  6.6188477431E+07  1.0851095479E-02  1.7259024806E+07  2.0658913999E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  6.7232193244E+07  1.1356948709E-02  1.7219388440E+07  2.0634710174E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  6.8286356539E+07  1.1882832839E-02  1.7178839212E+07  2.0609915877E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  6.9351032171E+07  1.2429392881E-02  1.7137364189E+07  2.0584520802E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  7.0426288452E+07  1.2997290466E-02  1.7094950367E+07  2.0558514492E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  7.1512197007E+07  1.3587204112E-02  1.7051584684E+07  2.0531886331E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  7.2608824092E+07  1.4199824647E-02  1.7007254376E+07  2.0504625770E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  7.3716245593E+07  1.4835863590E-02  1.6961946385E+07  2.0476721950E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  7.4834531823E+07  1.5496044886E-02  1.6915647977E+07  2.0448164084E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  7.5963757791E+07  1.6181110817E-02  1.6868346344E+07  2.0418941203E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  7.7104003516E+07  1.6891822627E-02  1.6820028583E+07  2.0389042144E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  7.8255345397E+07  1.7628955376E-02  1.6770682075E+07  2.0358455773E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  7.9417864382E+07  1.8393303100E-02  1.6720294153E+07  2.0327170779E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  8.0591643178E+07  1.9185677292E-02  1.6668852223E+07  2.0295175745E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  8.1776766613E+07  2.0006907318E-02  1.6616343761E+07  2.0262459137E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  8.2973323190E+07  2.0857841702E-02  1.6562756257E+07  2.0229009266E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  8.4181398395E+07  2.1739343488E-02  1.6508077521E+07  2.0194814477E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  8.5401088772E+07  2.2652300582E-02  1.6452295062E+07  2.0159862750E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  8.6632489027E+07  2.3597616710E-02  1.6395396676E+07  2.0124142065E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  8.7875689685E+07  2.4576209309E-02  1.6337370582E+07  2.0087640482E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  8.9130797439E+07  2.5589025632E-02  1.6278204479E+07  2.0050345543E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  9.0397911056E+07  2.6637024083E-02  1.6217886686E+07  2.0012244982E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  9.1677138039E+07  2.7721187577E-02  1.6156405370E+07  1.9973326232E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  9.2968584611E+07  2.8842515489E-02  1.6093749035E+07  1.9933576730E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  9.4272364413E+07  3.0002031177E-02  1.6029906118E+07  1.9892983654E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  9.5588591733E+07  3.1200776343E-02  1.5964865331E+07  1.9851534130E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  9.6917389196E+07  3.2439818139E-02  1.5898615291E+07  1.9809214995E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  9.8258878885E+07  3.3720241274E-02  1.5831144538E+07  1.9766012793E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  9.9634836767E+07  3.5064547666E-02  1.5761338352E+07  1.9721204768E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  1.0100183423E+08  3.6431306357E-02  1.5691396117E+07  1.9676196044E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  1.0238210120E+08  3.7843019426E-02  1.5620190848E+07  1.9630257187E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  1.0377555481E+08  3.9300638436E-02  1.5547723477E+07  1.9583381671E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  1.0518233539E+08  4.0805353627E-02  1.5473983952E+07  1.9535555633E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  1.0660258777E+08  4.2358377901E-02  1.5398962395E+07  1.9486765037E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  1.0803645421E+08  4.3960938859E-02  1.5322649491E+07  1.9436995919E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  1.0948408672E+08  4.5614292330E-02  1.5245035854E+07  1.9386233965E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
