   i     radius            mass              density           energy            temp              abar              zbar
   49  2.6786658020E+06  6.4650852790E-06  1.5970817497E+08  5.8416613662E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  2.7913079017E+06  7.3152877774E-06  1.5970175311E+08  5.8415604468E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  2.9068166728E+06  8.2613289598E-06  1.5969489350E+08  5.8414526455E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  3.0252178934E+06  9.3122585639E-06  1.5968757389E+08  5.8413376117E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  3.1465363360E+06  1.0477811149E-05  1.5967977132E+08  5.8412149841E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  3.2707978578E+06  1.1768466264E-05  1.5967146198E+08  5.8410843879E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  3.3980284770E+06  1.3195485311E-05  1.5966262128E+08  5.8409454355E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  3.5282530464E+06  1.4770941013E-05  1.5965322388E+08  5.8407977279E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  3.6614956476E+06  1.6507764552E-05  1.5964324369E+08  5.8406408541E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  3.7977815522E+06  1.8419818886E-05  1.5963265373E+08  5.8404743887E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  3.9371352255E+06  2.0521924287E-05  1.5962142621E+08  5.8402978937E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  4.0795807088E+06  2.2829913149E-05  1.5960953256E+08  5.8401109186E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  4.2251432165E+06  2.5360710786E-05  1.5959694321E+08  5.8399129970E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  4.3738457225E+06  2.8132333595E-05  1.5958362794E+08  5.8397036522E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  4.5257124685E+06  3.1164005737E-05  1.5956955551E+08  5.8394823912E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  4.6807669697E+06  3.4476184227E-05  1.5955469388E+08  5.8392487079E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  4.8390334696E+06  3.8090651025E-05  1.5953901001E+08  5.8390020808E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  5.0005347748E+06  4.2030529239E-05  1.5952247009E+08  5.8387419756E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  5.1652944791E+06  4.6320398741E-05  1.5950503928E+08  5.8384678419E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  5.3333358112E+06  5.0986339179E-05  1.5948668187E+08  5.8381791149E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  5.5046821023E+06  5.6056013003E-05  1.5946736117E+08  5.8378752142E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  5.6793566265E+06  6.1558735558E-05  1.5944703952E+08  5.8375555440E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  5.8573812334E+06  6.7525504139E-05  1.5942567846E+08  5.8372194954E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  6.0387791874E+06  7.3989166184E-05  1.5940323838E+08  5.8368664411E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  6.2235740965E+06  8.0984474033E-05  1.5937967865E+08  5.8364957368E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  6.4117879090E+06  8.8548090667E-05  1.5935495780E+08  5.8361067252E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  6.6034425471E+06  9.6718728253E-05  1.5932903338E+08  5.8356987327E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  6.7985608729E+06  1.0553728111E-04  1.5930186179E+08  5.8352710672E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  6.9971653265E+06  1.1504686256E-04  1.5927339845E+08  5.8348230204E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  7.1992773900E+06  1.2529286581E-04  1.5924359788E+08  5.8343538693E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  7.4049189562E+06  1.3632312221E-04  1.5921241348E+08  5.8338628728E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  7.6141139497E+06  1.4818810087E-04  1.5917979731E+08  5.8333492674E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  7.8268821907E+06  1.6094066618E-04  1.5914570095E+08  5.8328122820E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  8.0432467484E+06  1.7463659327E-04  1.5911007444E+08  5.8322511198E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  8.2632286154E+06  1.8933436555E-04  1.5907286705E+08  5.8316649712E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  8.4868502052E+06  2.0509550134E-04  1.5903402672E+08  5.8310530050E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  8.7141319462E+06  2.2198443402E-04  1.5899350066E+08  5.8304143769E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  8.9450965036E+06  2.4006892804E-04  1.5895123458E+08  5.8297482181E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  9.1797650133E+06  2.5941992493E-04  1.5890717332E+08  5.8290536455E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  9.4181586951E+06  2.8011177669E-04  1.5886126065E+08  5.8283297570E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  9.6602834523E+06  3.0222092998E-04  1.5881344219E+08  5.8275756789E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  9.9061905910E+06  3.2583166206E-04  1.5876365348E+08  5.8267903769E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  1.0155886226E+07  3.5102794545E-04  1.5871183783E+08  5.8259729380E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  1.0409392189E+07  3.7789908229E-04  1.5865793436E+08  5.8251223815E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  1.0666731458E+07  4.0653857337E-04  1.5860188079E+08  5.8242377028E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  1.0927923711E+07  4.3704375830E-04  1.5854361441E+08  5.8233178886E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  1.1192990954E+07  4.6951657161E-04  1.5848307086E+08  5.8223618981E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  1.1461953135E+07  5.0406317781E-04  1.5842018511E+08  5.8213686776E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  1.1734832234E+07  5.4079462041E-04  1.5835489053E+08  5.8203371461E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  1.2011649515E+07  5.7982663873E-04  1.5828711949E+08  5.8192662045E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  1.2292424767E+07  6.2127968556E-04  1.5821680358E+08  5.8181547394E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  1.2577180235E+07  6.6527965317E-04  1.5814387268E+08  5.8170016072E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  1.2865937180E+07  7.1195754949E-04  1.5806825574E+08  5.8158056474E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  1.3158716076E+07  7.6144966076E-04  1.5798988076E+08  5.8145656818E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  1.3455538724E+07  8.1389806759E-04  1.5790867429E+08  5.8132805059E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  1.3756424913E+07  8.6945023467E-04  1.5782456227E+08  5.8119489029E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  1.4061396319E+07  9.2825986674E-04  1.5773746903E+08  5.8105696268E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  1.4370475507E+07  9.9048695469E-04  1.5764731748E+08  5.8091414058E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  1.4683682262E+07  1.0562972044E-03  1.5755403022E+08  5.8076629597E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  1.5001038564E+07  1.1258632046E-03  1.5745752810E+08  5.8061329767E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  1.5322565694E+07  1.1993640334E-03  1.5735773108E+08  5.8045501266E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  1.5648286566E+07  1.2769859753E-03  1.5725455748E+08  5.8029130493E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  1.5978219980E+07  1.3589213344E-03  1.5714792586E+08  5.8012203839E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  1.6312389409E+07  1.4453707309E-03  1.5703775222E+08  5.7994707239E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  1.6650819854E+07  1.5365426716E-03  1.5692395089E+08  5.7976626319E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  1.6993529211E+07  1.6326513664E-03  1.5680643754E+08  5.7957946862E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  1.7340539744E+07  1.7339199383E-03  1.5668512537E+08  5.7938654203E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  1.7691871600E+07  1.8405788603E-03  1.5655992727E+08  5.7918733576E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  1.8047548461E+07  1.9528678464E-03  1.5643075389E+08  5.7898169794E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  1.8407592767E+07  2.0710346706E-03  1.5629751529E+08  5.7876947515E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  1.8772026266E+07  2.1953354868E-03  1.5616012081E+08  5.7855051217E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  1.9140870232E+07  2.3260350674E-03  1.5601847902E+08  5.7832465187E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  1.9514148717E+07  2.4634081933E-03  1.5587249647E+08  5.7809173317E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  1.9891883119E+07  2.6077379410E-03  1.5572207984E+08  5.7785159443E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  2.0274098209E+07  2.7593181389E-03  1.5556713354E+08  5.7760406962E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  2.0660813119E+07  2.9184500488E-03  1.5540756338E+08  5.7734899412E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  2.1052053689E+07  3.0854475139E-03  1.5524327162E+08  5.7708619675E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  2.1447842111E+07  3.2606330242E-03  1.5507416115E+08  5.7681550647E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  2.1848204083E+07  3.4443409832E-03  1.5490013256E+08  5.7653674760E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  2.2253158677E+07  3.6369133073E-03  1.5472108857E+08  5.7624974689E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  2.2662734455E+07  3.8387071555E-03  1.5453692697E+08  5.7595432215E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  2.3076952763E+07  4.0500872945E-03  1.5434754802E+08  5.7565029411E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  2.3495838048E+07  4.2714312173E-03  1.5415284994E+08  5.7533747909E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  2.3919416595E+07  4.5031289355E-03  1.5395272941E+08  5.7501568976E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  2.4347711036E+07  4.7455802065E-03  1.5374708422E+08  5.7468473937E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  2.4780746254E+07  4.9991979118E-03  1.5353581052E+08  5.7434443730E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  2.5218549936E+07  5.2644088225E-03  1.5331880255E+08  5.7399458848E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  2.5661146620E+07  5.5416503154E-03  1.5309595556E+08  5.7363499812E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  2.6108561989E+07  5.8313730807E-03  1.5286716377E+08  5.7326546837E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  2.6560820608E+07  6.1340399107E-03  1.5263232160E+08  5.7288580016E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  2.7017949753E+07  6.4501284692E-03  1.5239132168E+08  5.7249579005E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  2.7479977390E+07  6.7801303302E-03  1.5214405595E+08  5.7209523180E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  2.7946932112E+07  7.1245512199E-03  1.5189041566E+08  5.7168391643E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  2.8418839069E+07  7.4839081432E-03  1.5163029372E+08  5.7126163589E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  2.8895727208E+07  7.8587349465E-03  1.5136358076E+08  5.7082817666E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  2.9377625523E+07  8.2495798792E-03  1.5109016727E+08  5.7038332307E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  2.9864562260E+07  8.6570051264E-03  1.5080994405E+08  5.6992685802E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  3.0356565391E+07  9.0815873048E-03  1.5052280206E+08  5.6945856267E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  3.0853667350E+07  9.5239218841E-03  1.5022862968E+08  5.6897821188E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  3.1355897235E+07  9.9846167086E-03  1.4992731733E+08  5.6848558161E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  3.1863285648E+07  1.0464296357E-02  1.4961875466E+08  5.6798044437E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  3.2375864266E+07  1.0963602092E-02  1.4930283092E+08  5.6746256962E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  3.2893665433E+07  1.1483191759E-02  1.4897943519E+08  5.6693172413E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  3.3416720419E+07  1.2023738218E-02  1.4864845755E+08  5.6638767381E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  3.3945063452E+07  1.2585933675E-02  1.4830978664E+08  5.6583017959E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  3.4478728191E+07  1.3170486369E-02  1.4796331190E+08  5.6525900101E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  3.5017747594E+07  1.3778120455E-02  1.4760892382E+08  5.6467389650E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  3.5562157926E+07  1.4409580732E-02  1.4724651130E+08  5.6407461907E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  3.6111994994E+07  1.5065628746E-02  1.4687596425E+08  5.6346092029E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  3.6667295044E+07  1.5747043941E-02  1.4649717304E+08  5.6283254944E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  3.7228096879E+07  1.6454626538E-02  1.4611002712E+08  5.6218925106E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  3.7794436595E+07  1.7189191151E-02  1.4571441875E+08  5.6153077101E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  3.8366353466E+07  1.7951574334E-02  1.4531023900E+08  5.6085684975E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  3.8943888720E+07  1.8742633519E-02  1.4489737864E+08  5.6016722367E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  3.9527083556E+07  1.9563244600E-02  1.4447572960E+08  5.5946162741E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  4.0115978023E+07  2.0414300351E-02  1.4404518594E+08  5.5873979537E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  4.0710615303E+07  2.1296716652E-02  1.4360564081E+08  5.5800145650E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  4.1311040367E+07  2.2211431046E-02  1.4315698746E+08  5.5724633585E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  4.1917297774E+07  2.3159399612E-02  1.4269912101E+08  5.5647415738E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  4.2529433833E+07  2.4141600387E-02  1.4223193688E+08  5.5568464127E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  4.3147495616E+07  2.5159032047E-02  1.4175533168E+08  5.5487750516E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  4.3771531848E+07  2.6212715545E-02  1.4126920259E+08  5.5405246307E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  4.4401591796E+07  2.7303692452E-02  1.4077344835E+08  5.5320922683E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  4.5037727896E+07  2.8433029707E-02  1.4026796724E+08  5.5234750260E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  4.5679993257E+07  2.9601815636E-02  1.3975265921E+08  5.5146699420E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  4.6328441402E+07  3.0811159477E-02  1.3922742614E+08  5.5056740353E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  4.6983128608E+07  3.2062195877E-02  1.3869217012E+08  5.4964842736E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  4.7644113325E+07  3.3356084211E-02  1.3814679398E+08  5.4870975813E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  4.8311453753E+07  3.4694003990E-02  1.3759120344E+08  5.4775108738E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  4.8985211615E+07  3.6077162447E-02  1.3702530407E+08  5.4677210047E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  4.9665451207E+07  3.7506793120E-02  1.3644900220E+08  5.4577247782E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  5.0352236489E+07  3.8984149913E-02  1.3586220750E+08  5.4475189925E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  5.1045635422E+07  4.0510516393E-02  1.3526482946E+08  5.4371003766E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  5.1745717000E+07  4.2087199711E-02  1.3465678002E+08  5.4264656341E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  5.2452553165E+07  4.3715535009E-02  1.3403797210E+08  5.4156114150E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  5.3166219797E+07  4.5396888164E-02  1.3340831880E+08  5.4045343004E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  5.3886792912E+07  4.7132647167E-02  1.3276773696E+08  5.3932308611E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  5.4614351010E+07  4.8924227581E-02  1.3211614524E+08  5.3816976228E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  5.5348976256E+07  5.0773075737E-02  1.3145346323E+08  5.3699310482E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  5.6090757578E+07  5.2680677286E-02  1.3077960877E+08  5.3579274854E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  5.6839781676E+07  5.4648534650E-02  1.3009450626E+08  5.3456833143E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  5.7596137480E+07  5.6678177931E-02  1.2939808292E+08  5.3331948767E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  5.8359926094E+07  5.8771192425E-02  1.2869025973E+08  5.3204583117E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
