   i     radius            mass              density           energy            temp              abar              zbar
   56  4.3730485660E+06  1.1942549543E-05  6.7796789517E+07  3.9973239452E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  4.5421931286E+06  1.3382158557E-05  6.7792947520E+07  3.9972204707E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  4.7152953799E+06  1.4970641194E-05  6.7788864980E+07  3.9971105138E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  4.8923875952E+06  1.6720898081E-05  6.7784530676E+07  3.9969937715E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  5.0735017349E+06  1.8646734894E-05  6.7779933044E+07  3.9968699316E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  5.2586708172E+06  2.0762927152E-05  6.7775060134E+07  3.9967386712E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  5.4479265452E+06  2.3085246321E-05  6.7769899666E+07  3.9965996586E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  5.6413001681E+06  2.5630519744E-05  6.7764439009E+07  3.9964525523E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  5.8388246946E+06  2.8416716402E-05  6.7758665104E+07  3.9962969994E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  6.0405295533E+06  3.1462930069E-05  6.7752564623E+07  3.9961326394E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  6.2464474560E+06  3.4789535231E-05  6.7746123756E+07  3.9959590987E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  6.4566085993E+06  3.8418163202E-05  6.7739328381E+07  3.9957759952E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  6.6710456935E+06  4.2371847765E-05  6.7732163905E+07  3.9955829339E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  6.8897865727E+06  4.6674956770E-05  6.7724615497E+07  3.9953795130E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  7.1128645825E+06  5.1353454149E-05  6.7716667738E+07  3.9951653149E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  7.3403074118E+06  5.6434749989E-05  6.7708305001E+07  3.9949399161E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  7.5721477570E+06  6.1947995321E-05  6.7699511069E+07  3.9947028768E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  7.8084146617E+06  6.7923968532E-05  6.7690269440E+07  3.9944537493E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  8.0491378485E+06  7.4395245195E-05  6.7680563170E+07  3.9941920737E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  8.2943475675E+06  8.1396278722E-05  6.7670374870E+07  3.9939173780E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  8.5440723170E+06  8.8963416322E-05  6.7659686796E+07  3.9936291798E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  8.7983434986E+06  9.7135121914E-05  6.7648480647E+07  3.9933269818E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  9.0571893764E+06  1.0595187943E-04  6.7636737821E+07  3.9930102778E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  9.3206385620E+06  1.1545638149E-04  6.7624439263E+07  3.9926785493E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  9.5887210947E+06  1.2569366709E-04  6.7611565410E+07  3.9923312634E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  9.8614660122E+06  1.3671113127E-04  6.7598096295E+07  3.9919678758E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  1.0138902739E+07  1.4855867284E-04  6.7584011481E+07  3.9915878292E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  1.0421057916E+07  1.6128865259E-04  6.7569290219E+07  3.9911905570E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  1.0707963060E+07  1.7495633571E-04  6.7553911051E+07  3.9907754731E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  1.0999644998E+07  1.8961956684E-04  6.7537852302E+07  3.9903419850E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  1.1296132630E+07  2.0533918394E-04  6.7521091725E+07  3.9898894837E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  1.1597454669E+07  2.2217902802E-04  6.7503606617E+07  3.9894173475E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  1.1903638607E+07  2.4020599217E-04  6.7485373874E+07  3.9889249428E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  1.2214714253E+07  2.5949034387E-04  6.7466369784E+07  3.9884116190E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  1.2530708784E+07  2.8010555063E-04  6.7446570319E+07  3.9878767160E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  1.2851650316E+07  3.0212861014E-04  6.7425950919E+07  3.9873195583E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  1.3177567277E+07  3.2564014402E-04  6.7404486524E+07  3.9867394558E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  1.3508488278E+07  3.5072452139E-04  6.7382151581E+07  3.9861357043E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  1.3844440915E+07  3.7746989606E-04  6.7358920121E+07  3.9855075870E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  1.4185451970E+07  4.0596833707E-04  6.7334765755E+07  3.9848543746E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  1.4531551133E+07  4.3631628180E-04  6.7309661402E+07  3.9841753177E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  1.4882765057E+07  4.6861417642E-04  6.7283579712E+07  3.9834696585E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  1.5239121993E+07  5.0296700961E-04  6.7256492737E+07  3.9827366212E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  1.5600646804E+07  5.3948397692E-04  6.7228372305E+07  3.9819754229E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  1.5967371182E+07  5.7827965271E-04  6.7199189229E+07  3.9811852512E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  1.6339321669E+07  6.1947294993E-04  6.7168914233E+07  3.9803652899E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  1.6716525341E+07  6.6318781909E-04  6.7137517519E+07  3.9795147065E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  1.7099010520E+07  7.0955350459E-04  6.7104968700E+07  3.9786326511E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  1.7486805848E+07  7.5870461663E-04  6.7071236876E+07  3.9777182574E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  1.7879939141E+07  8.1078114729E-04  6.7036290730E+07  3.9767706460E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  1.8278437986E+07  8.6592869598E-04  6.7000098484E+07  3.9757889227E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  1.8682330281E+07  9.2429870790E-04  6.6962627854E+07  3.9747721771E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  1.9091643278E+07  9.8604850540E-04  6.6923846141E+07  3.9737194851E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  1.9506406108E+07  1.0513418439E-03  6.6883719989E+07  3.9726299022E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  1.9926639700E+07  1.1203474589E-03  6.6842216382E+07  3.9715024904E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  2.0352376665E+07  1.1932424283E-03  6.6799300703E+07  3.9703362653E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  2.0783646460E+07  1.2702100630E-03  6.6754938159E+07  3.9691302344E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  2.1220476912E+07  1.3514402666E-03  6.6709093659E+07  3.9678833943E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  2.1662895036E+07  1.4371298210E-03  6.6661731743E+07  3.9665947280E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  2.2110931404E+07  1.5274834360E-03  6.6612816121E+07  3.9652631922E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  2.2564626103E+07  1.6227153585E-03  6.6562308966E+07  3.9638876983E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  2.3023995589E+07  1.7230425965E-03  6.6510174613E+07  3.9624672125E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  2.3489070476E+07  1.8286928422E-03  6.6456375417E+07  3.9610006429E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  2.3959877482E+07  1.9399009357E-03  6.6400873749E+07  3.9594868941E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  2.4436446470E+07  2.0569106437E-03  6.6343631195E+07  3.9579248442E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  2.4918807060E+07  2.1799741225E-03  6.6284608945E+07  3.9563133564E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  2.5406988156E+07  2.3093519787E-03  6.6223767872E+07  3.9546512799E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  2.5901018644E+07  2.4453136294E-03  6.6161068452E+07  3.9529374481E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  2.6400929888E+07  2.5881382284E-03  6.6096470453E+07  3.9511706693E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  2.6906748942E+07  2.7381129518E-03  6.6029933820E+07  3.9493497514E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  2.7418507524E+07  2.8955357749E-03  6.5961417519E+07  3.9474734693E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  2.7936235453E+07  3.0607138073E-03  6.5890880404E+07  3.9455405888E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  2.8459966365E+07  3.2339653134E-03  6.5818280446E+07  3.9435498449E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  2.8989728433E+07  3.4156169118E-03  6.5743576027E+07  3.9414999772E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  2.9525550377E+07  3.6060056221E-03  6.5666725144E+07  3.9393897077E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  3.0067466833E+07  3.8054811079E-03  6.5587684636E+07  3.9372177191E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  3.0615507475E+07  4.0144020489E-03  6.5506411745E+07  3.9349826978E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  3.1169705889E+07  4.2331395841E-03  6.5422862853E+07  3.9326832983E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  3.1730093221E+07  4.4620751447E-03  6.5336994429E+07  3.9303181690E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  3.2296702880E+07  4.7016025118E-03  6.5248762337E+07  3.9278859334E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  3.2869565447E+07  4.9521259207E-03  6.5158122641E+07  3.9253852110E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  3.3448717627E+07  5.2140641703E-03  6.5065030210E+07  3.9228145791E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  3.4034190498E+07  5.4878457053E-03  6.4969440595E+07  3.9201726240E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  3.4626021185E+07  5.7739141165E-03  6.4871308170E+07  3.9174578892E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  3.5224240545E+07  6.0727225757E-03  6.4770588169E+07  3.9146689313E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  3.5828884153E+07  6.3847392773E-03  6.4667234893E+07  3.9118042701E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  3.6439988473E+07  6.7104459518E-03  6.4561202350E+07  3.9088624057E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  3.7057589815E+07  7.0503375565E-03  6.4452444447E+07  3.9058418235E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  3.7681724829E+07  7.4049227373E-03  6.4340914932E+07  3.9027409919E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  3.8312430800E+07  7.7747242275E-03  6.4226567366E+07  3.8995583613E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  3.8949743018E+07  8.1602774753E-03  6.4109355625E+07  3.8962923773E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  3.9593702458E+07  8.5621354966E-03  6.3989232515E+07  3.8929414421E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  4.0244346500E+07  8.9808635406E-03  6.3866151496E+07  3.8895039614E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  4.0901714207E+07  9.4170424645E-03  6.3740065742E+07  3.8859783178E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  4.1565846599E+07  9.8712692585E-03  6.3610928096E+07  3.8823628694E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  4.2236786249E+07  1.0344157123E-02  6.3478691160E+07  3.8786559511E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  4.2914572719E+07  1.0836332431E-02  6.3343308225E+07  3.8748559007E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  4.3599247630E+07  1.1348438407E-02  6.3204732237E+07  3.8709610287E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  4.4280115625E+07  1.1872744725E-02  6.3065130780E+07  3.8670320010E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  4.4978644756E+07  1.2426419180E-02  6.2920063827E+07  3.8629434575E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  4.5684083533E+07  1.3001954891E-02  6.2771684361E+07  3.8587555318E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  4.6396585824E+07  1.3600146266E-02  6.2619923006E+07  3.8544658300E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  4.7116198419E+07  1.4221720655E-02  6.2464732743E+07  3.8500725671E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  4.7842967721E+07  1.4867421755E-02  6.2306066943E+07  3.8455739479E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  4.8576941582E+07  1.5538011363E-02  6.2143879006E+07  3.8409681558E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  4.9318170272E+07  1.6234270564E-02  6.1978122169E+07  3.8362533466E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  5.0066703228E+07  1.6956996945E-02  6.1808750258E+07  3.8314276691E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  5.0822594259E+07  1.7707009784E-02  6.1635716546E+07  3.8264892321E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  5.1585895388E+07  1.8485144341E-02  6.1458975180E+07  3.8214361437E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  5.2356657930E+07  1.9292252806E-02  6.1278480993E+07  3.8162665056E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  5.3134939016E+07  2.0129211326E-02  6.1094188017E+07  3.8109783693E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  5.3920794676E+07  2.0996913120E-02  6.0906051119E+07  3.8055697826E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  5.4714282809E+07  2.1896271737E-02  6.0714025346E+07  3.8000387693E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  5.5515461335E+07  2.2828219144E-02  6.0518066409E+07  3.7943833425E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  5.6324392949E+07  2.3793711449E-02  6.0318129557E+07  3.7886014713E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  5.7141139959E+07  2.4793723192E-02  6.0114170871E+07  3.7826911168E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  5.7965765450E+07  2.5829248715E-02  5.9906147027E+07  3.7766502245E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  5.8798336067E+07  2.6901305832E-02  5.9694014638E+07  3.7704767040E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  5.9638915707E+07  2.8010927885E-02  5.9477731899E+07  3.7641684759E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  6.0487575288E+07  2.9159176555E-02  5.9257256135E+07  3.7577233996E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  6.1344386774E+07  3.0347134504E-02  5.9032545356E+07  3.7511393166E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  6.2209421346E+07  3.1575902780E-02  5.8803558793E+07  3.7444140659E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  6.3082755306E+07  3.2846609200E-02  5.8570255395E+07  3.7375454384E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  6.3964466016E+07  3.4160402909E-02  5.8332594936E+07  3.7305312080E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  6.4854632325E+07  3.5518455016E-02  5.8090537961E+07  3.7233691289E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  6.5753336762E+07  3.6921962073E-02  5.7844045237E+07  3.7160569183E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  6.6660664727E+07  3.8372145163E-02  5.7593078014E+07  3.7085922623E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  6.7576702292E+07  3.9870246492E-02  5.7337598687E+07  3.7009728344E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  6.8501539386E+07  4.1417534577E-02  5.7077569974E+07  3.6931962694E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  6.9435269361E+07  4.3015303855E-02  5.6812955080E+07  3.6852601673E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  7.0377988344E+07  4.4664873817E-02  5.6543717934E+07  3.6771620981E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  7.1329794064E+07  4.6367586988E-02  5.6269823590E+07  3.6688996128E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  7.2290791467E+07  4.8124819171E-02  5.5991236671E+07  3.6604701946E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  7.3261086426E+07  4.9937968512E-02  5.5707923235E+07  3.6518713133E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  7.4240786745E+07  5.1808457094E-02  5.5419850572E+07  3.6431004180E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  7.5230007622E+07  5.3737741520E-02  5.5126985670E+07  3.6341548882E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
