   i     radius            mass              density           energy            temp              abar              zbar
   58  1.0816172791E+07  5.5198707062E-06  2.0710830719E+06  6.3683877467E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  1.1252737304E+07  6.2154159529E-06  2.0709845274E+06  6.3682063053E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  1.1699960792E+07  6.9861139779E-06  2.0708795398E+06  6.3680129964E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  1.2157932456E+07  7.8387635864E-06  2.0707677956E+06  6.3678072417E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  1.2626748143E+07  8.7806767505E-06  2.0706489691E+06  6.3675884408E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  1.3106495969E+07  9.8196801969E-06  2.0705227262E+06  6.3673559772E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  1.3597265182E+07  1.0964160590E-05  2.0703887217E+06  6.3671092144E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  1.4099144457E+07  1.2223091978E-05  2.0702466000E+06  6.3668474959E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  1.4612224860E+07  1.3606075726E-05  2.0700959937E+06  6.3665701438E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  1.5136594480E+07  1.5123360315E-05  2.0699365250E+06  6.3662764609E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  1.5672339871E+07  1.6785877783E-05  2.0697678055E+06  6.3659657298E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  1.6219545131E+07  1.8605274839E-05  2.0695894360E+06  6.3656372136E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  1.6778303841E+07  2.0593991038E-05  2.0694010026E+06  6.3652901477E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  1.7348696712E+07  2.2765221150E-05  2.0692020840E+06  6.3649237537E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  1.7930803979E+07  2.5132990953E-05  2.0689922474E+06  6.3645372316E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  1.8524716048E+07  2.7712244931E-05  2.0687710441E+06  6.3641297523E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  1.9130516581E+07  3.0518822484E-05  2.0685380158E+06  6.3637004682E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  1.9748291757E+07  3.3569539539E-05  2.0682926907E+06  6.3632485068E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  2.0378119501E+07  3.6882179753E-05  2.0680345881E+06  6.3627729784E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  2.1020088889E+07  4.0475639621E-05  2.0677632099E+06  6.3622729612E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  2.1674280041E+07  4.4369873002E-05  2.0674780489E+06  6.3617475164E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  2.2340769037E+07  4.8585957169E-05  2.0671785870E+06  6.3611956842E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  2.3019647404E+07  5.3146270650E-05  2.0668642863E+06  6.3606164677E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  2.3710985937E+07  5.8074312124E-05  2.0665346049E+06  6.3600088627E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  2.4414872931E+07  6.3395008793E-05  2.0661889798E+06  6.3593718248E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  2.5131383998E+07  6.9134562120E-05  2.0658268403E+06  6.3587042955E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  2.5860601838E+07  7.5320649089E-05  2.0654475991E+06  6.3580051843E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  2.6602606033E+07  8.1982404346E-05  2.0650506564E+06  6.3572733775E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  2.7357477849E+07  8.9150520450E-05  2.0646353979E+06  6.3565077337E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  2.8125288713E+07  9.6857196480E-05  2.0642012010E+06  6.3557070950E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  2.8906126598E+07  1.0513646180E-04  2.0637474196E+06  6.3548702600E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  2.9700063761E+07  1.1402391936E-04  2.0632734026E+06  6.3539960164E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  3.0507180326E+07  1.2355705228E-04  2.0627784802E+06  6.3530831168E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  3.1327554482E+07  1.3377519235E-04  2.0622619694E+06  6.3521302880E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  3.2161261442E+07  1.4471957104E-04  2.0617231745E+06  6.3511362330E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  3.3008378806E+07  1.5643345810E-04  2.0611613842E+06  6.3500996238E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  3.3868979978E+07  1.6896214608E-04  2.0605758755E+06  6.3490191098E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  3.4743150963E+07  1.8235327445E-04  2.0599659018E+06  6.3478932959E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  3.5630961763E+07  1.9665648506E-04  2.0593307130E+06  6.3467207785E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  3.6532489239E+07  2.1192383462E-04  2.0586695396E+06  6.3455001167E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  3.7447807005E+07  2.2820971990E-04  2.0579815995E+06  6.3442298449E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  3.8376998319E+07  2.4557119337E-04  2.0572660887E+06  6.3429084548E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  3.9320123416E+07  2.6406743688E-04  2.0565222057E+06  6.3415344413E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  4.0277268284E+07  2.8376076583E-04  2.0557491144E+06  6.3401062331E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  4.1248505808E+07  3.0471598505E-04  2.0549459738E+06  6.3386222477E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  4.2233913545E+07  3.2700082524E-04  2.0541119241E+06  6.3370808655E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  4.3233565999E+07  3.5068587251E-04  2.0532460928E+06  6.3354804413E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  4.4247537496E+07  3.7584471864E-04  2.0523475925E+06  6.3338192996E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  4.5275900965E+07  4.0255402291E-04  2.0514155223E+06  6.3320957371E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  4.6318737959E+07  4.3089387901E-04  2.0504489579E+06  6.3303080049E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  4.7376098427E+07  4.6094679880E-04  2.0494469900E+06  6.3284543781E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  4.8448076821E+07  4.9279991970E-04  2.0484086525E+06  6.3265330241E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  4.9534745885E+07  5.2654329704E-04  2.0473329843E+06  6.3245421162E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  5.0636180111E+07  5.6227064165E-04  2.0462190078E+06  6.3224797933E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  5.1752456071E+07  6.0007944824E-04  2.0450657282E+06  6.3203441588E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  5.2883641811E+07  6.4007073509E-04  2.0438721446E+06  6.3181333012E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  5.4029818105E+07  6.8234988733E-04  2.0426372282E+06  6.3158452525E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  5.5191059496E+07  7.2702612132E-04  2.0413599415E+06  6.3134780249E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  5.6367437073E+07  7.7421266082E-04  2.0400392363E+06  6.3110296060E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  5.7559022090E+07  8.2402697424E-04  2.0386740500E+06  6.3084979518E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  5.8765896611E+07  8.7659136117E-04  2.0372632930E+06  6.3058809630E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  5.9988144578E+07  9.3203275114E-04  2.0358058583E+06  6.3031765029E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  6.1225840026E+07  9.9048227439E-04  2.0343006360E+06  6.3003824239E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  6.2479042808E+07  1.0520750736E-03  2.0327465198E+06  6.2974965791E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  6.3747834813E+07  1.1169521680E-03  2.0311423629E+06  6.2945167400E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  6.5032285601E+07  1.1852589284E-03  2.0294870199E+06  6.2914406747E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  6.6332478630E+07  1.2571465489E-03  2.0277793140E+06  6.2882660858E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  6.7648483718E+07  1.3327707043E-03  2.0260180725E+06  6.2849906768E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  6.8980379086E+07  1.4122928640E-03  2.0242020985E+06  6.2816120985E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  7.0328245459E+07  1.4958801361E-03  2.0223301784E+06  6.2781279627E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  7.1692151948E+07  1.5837044966E-03  2.0204011017E+06  6.2745358794E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  7.3072179587E+07  1.6759443744E-03  2.0184136290E+06  6.2708333957E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  7.4468406081E+07  1.7727838458E-03  2.0163665130E+06  6.2670180352E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  7.5880910373E+07  1.8744130526E-03  2.0142584922E+06  6.2630872860E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  7.7309766787E+07  1.9810278989E-03  2.0120883006E+06  6.2590386178E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  7.8755056723E+07  2.0928310346E-03  2.0098546499E+06  6.2548694487E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  8.0216858420E+07  2.2100312421E-03  2.0075562454E+06  6.2505771742E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  8.1695252174E+07  2.3328439587E-03  2.0051917783E+06  6.2461591523E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  8.3190320121E+07  2.4614914127E-03  2.0027599262E+06  6.2416127042E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  8.4702141013E+07  2.5962023025E-03  2.0002593622E+06  6.2369351304E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  8.6230797369E+07  2.7372125391E-03  1.9976887393E+06  6.2321236816E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  8.7776937623E+07  2.8848200166E-03  1.9950457237E+06  6.2271737467E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  8.9339480143E+07  3.0391635711E-03  1.9923309448E+06  6.2220862503E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  9.0919108073E+07  3.2005569490E-03  1.9895420133E+06  6.2168564511E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  9.2515903836E+07  3.3692649190E-03  1.9866775507E+06  6.2114814844E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  9.4129950546E+07  3.5455598382E-03  1.9837361697E+06  6.2059584541E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  9.5761332615E+07  3.7297218494E-03  1.9807164737E+06  6.2002844307E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  9.7410144498E+07  3.9220400567E-03  1.9776170405E+06  6.1944564199E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  9.9076463651E+07  4.1228095216E-03  1.9744364739E+06  6.1884714584E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  1.0076038716E+08  4.3323356732E-03  1.9711733346E+06  6.1823264847E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  1.0246200112E+08  4.5509308134E-03  1.9678261993E+06  6.1760184481E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  1.0418140087E+08  4.7789167247E-03  1.9643936220E+06  6.1695442361E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  1.0591867113E+08  5.0166222101E-03  1.9608741741E+06  6.1629007486E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  1.0767391637E+08  5.2643873163E-03  1.9572663838E+06  6.1560847827E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  1.0944722395E+08  5.5225584188E-03  1.9535688110E+06  6.1490931746E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  1.1123869348E+08  5.7914924152E-03  1.9497799888E+06  6.1419226861E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  1.1304841977E+08  6.0715544060E-03  1.9458984586E+06  6.1345700724E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  1.1487650599E+08  6.3631198087E-03  1.9419227436E+06  6.1270320291E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  1.1672304743E+08  6.6665719312E-03  1.9378513837E+06  6.1193052592E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  1.1858815347E+08  6.9823056317E-03  1.9336828890E+06  6.1113863821E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  1.2047192953E+08  7.3107245505E-03  1.9294157790E+06  6.1032720089E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  1.2237447294E+08  7.6522403357E-03  1.9250485944E+06  6.0949587624E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  1.2429589742E+08  8.0072770776E-03  1.9205798413E+06  6.0864431714E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  1.2623631192E+08  8.3762677154E-03  1.9160080410E+06  6.0777217627E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  1.2819582828E+08  8.7596554973E-03  1.9113317121E+06  6.0687910279E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  1.3017455996E+08  9.1578938288E-03  1.9065493755E+06  6.0596474299E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  1.3217262581E+08  9.5714471672E-03  1.9016595450E+06  6.0502873858E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  1.3419014156E+08  1.0000789359E-02  1.8966607495E+06  6.0407073067E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  1.3622722986E+08  1.0446405811E-02  1.8915515093E+06  6.0309035516E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  1.3828401710E+08  1.0908792985E-02  1.8863303441E+06  6.0208724419E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  1.4036062709E+08  1.1388457045E-02  1.8809957903E+06  6.0106102929E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  1.4245718903E+08  1.1885915697E-02  1.8755463818E+06  6.0001133761E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  1.4457383523E+08  1.2401697783E-02  1.8699806567E+06  5.9893779302E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  1.4671070524E+08  1.2936344413E-02  1.8642971468E+06  5.9784001403E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  1.4886793171E+08  1.3490405503E-02  1.8584944169E+06  5.9671762115E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  1.5104566215E+08  1.4064445317E-02  1.8525710069E+06  5.9557022564E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  1.5324403788E+08  1.4659037146E-02  1.8465254902E+06  5.9439744059E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  1.5546321002E+08  1.5274767549E-02  1.8403564308E+06  5.9319887255E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  1.5770333680E+08  1.5912235831E-02  1.8340623914E+06  5.9197412287E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  1.5996456963E+08  1.6572050113E-02  1.8276419738E+06  5.9072279541E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  1.6224706989E+08  1.7254832076E-02  1.8210937728E+06  5.8944448749E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  1.6455100740E+08  1.7961216738E-02  1.8144163816E+06  5.8813879062E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  1.6687655072E+08  1.8691849559E-02  1.8076084204E+06  5.8680529604E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  1.6922387562E+08  1.9447389028E-02  1.8006685133E+06  5.8544359004E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  1.7159316174E+08  2.0228505664E-02  1.7935952996E+06  5.8405325585E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  1.7398459582E+08  2.1035883113E-02  1.7863874248E+06  5.8263387190E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  1.7639836721E+08  2.1870216665E-02  1.7790435560E+06  5.8118501445E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  1.7883467440E+08  2.2732215494E-02  1.7715623632E+06  5.7970625384E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  1.8129372293E+08  2.3622602054E-02  1.7639425265E+06  5.7819715568E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  1.8377572123E+08  2.4542110573E-02  1.7561827507E+06  5.7665728349E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  1.8628088400E+08  2.5491488196E-02  1.7482817564E+06  5.7508619680E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  1.8880943871E+08  2.6471497537E-02  1.7402382608E+06  5.7348344701E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  1.9136161404E+08  2.7482912297E-02  1.7320510155E+06  5.7184858480E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  1.9393764702E+08  2.8526519891E-02  1.7237187860E+06  5.7018115571E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
