   i     radius            mass              density           energy            temp              abar              zbar
   27  1.8354464460E+06  4.7251641249E-08  3.6289227840E+06  8.8552542761E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   28  1.9745717978E+06  5.8831459764E-08  3.6289100972E+06  8.8552364295E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   29  2.1201145082E+06  7.2822865632E-08  3.6288958336E+06  8.8552163648E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   30  2.2721835225E+06  8.9643515802E-08  3.6288798473E+06  8.8551938767E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   31  2.4308842088E+06  1.0976912377E-07  3.6288619836E+06  8.8551687475E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   32  2.5963245041E+06  1.3374047690E-07  3.6288420779E+06  8.8551407457E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   33  2.7686079552E+06  1.6216934016E-07  3.6288199563E+06  8.8551096268E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   34  2.9478374523E+06  1.9574613620E-07  3.6287954352E+06  8.8550751323E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   35  3.1341143355E+06  2.3524757873E-07  3.6287683207E+06  8.8550369893E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   36  3.3275391356E+06  2.8154513184E-07  3.6287384082E+06  8.8549949103E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   37  3.5282113366E+06  3.3561388133E-07  3.6287054825E+06  8.8549485923E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   38  3.7362284899E+06  3.9854175451E-07  3.6286693174E+06  8.8548977170E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   39  3.9516880079E+06  4.7154011546E-07  3.6286296753E+06  8.8548419501E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   40  4.1746853268E+06  5.5595395034E-07  3.6285863069E+06  8.8547809409E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   41  4.4053162623E+06  6.5327413016E-07  3.6285389508E+06  8.8547143216E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   42  4.6436732436E+06  7.6514797714E-07  3.6284873339E+06  8.8546417077E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   43  4.8898499329E+06  8.9339401014E-07  3.6284311700E+06  8.8545626966E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   44  5.1439374844E+06  1.0400138130E-06  3.6283701605E+06  8.8544768681E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   45  5.4060279813E+06  1.2072082028E-06  3.6283039933E+06  8.8543837828E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   46  5.6762104471E+06  1.3973899976E-06  3.6282323434E+06  8.8542829835E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   47  5.9545736060E+06  1.6132014532E-06  3.6281548719E+06  8.8541739931E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   48  6.2412068469E+06  1.8575320750E-06  3.6280712257E+06  8.8540563145E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   49  6.5361973292E+06  2.1335340627E-06  3.6279810377E+06  8.8539294310E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  6.8396314048E+06  2.4446418026E-06  3.6278839262E+06  8.8537928052E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  7.1515945025E+06  2.7945911881E-06  3.6277794949E+06  8.8536458791E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  7.4721730802E+06  3.1874424515E-06  3.6276673315E+06  8.8534880725E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  7.8014508227E+06  3.6275972693E-06  3.6275470092E+06  8.8533187840E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  8.1395122017E+06  4.1198254437E-06  3.6274180850E+06  8.8531373899E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  8.4864383147E+06  4.6692824348E-06  3.6272801006E+06  8.8529432447E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  8.8423133670E+06  5.2815436869E-06  3.6271325802E+06  8.8527356784E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  9.2072170927E+06  5.9626182113E-06  3.6269750330E+06  8.8525139993E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  9.5812314685E+06  6.7189865762E-06  3.6268069501E+06  8.8522774904E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  9.9644371446E+06  7.5576229646E-06  3.6266278056E+06  8.8520254110E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  1.0356914645E+07  8.4860266645E-06  3.6264370562E+06  8.8517569952E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  1.0758742466E+07  9.5122478223E-06  3.6262341414E+06  8.8514714530E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  1.1169997944E+07  1.0644920049E-05  3.6260184832E+06  8.8511679694E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  1.1590760999E+07  1.1893304024E-05  3.6257894834E+06  8.8508457014E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  1.2021108633E+07  1.3267306851E-05  3.6255465270E+06  8.8505037813E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  1.2461116936E+07  1.4777521945E-05  3.6252889800E+06  8.8501413151E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  1.2910862917E+07  1.6435272218E-05  3.6250161888E+06  8.8497573806E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  1.3370422240E+07  1.8252640806E-05  3.6247274808E+06  8.8493510287E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  1.3839869405E+07  2.0242510268E-05  3.6244221643E+06  8.8489212832E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  1.4319281450E+07  2.2418619882E-05  3.6240995257E+06  8.8484671367E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  1.4808731182E+07  2.4795578858E-05  3.6237588339E+06  8.8479875566E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  1.5308293020E+07  2.7388935502E-05  3.6233993358E+06  8.8474814794E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  1.5818042633E+07  3.0215224068E-05  3.6230202564E+06  8.8469478102E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  1.6338050970E+07  3.3291978567E-05  3.6226208032E+06  8.8463854286E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  1.6868391713E+07  3.6637821671E-05  3.6222001598E+06  8.8457931806E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  1.7409136195E+07  4.0272485906E-05  3.6217574901E+06  8.8451698839E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  1.7960356839E+07  4.4216886655E-05  3.6212919352E+06  8.8445143232E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  1.8522125577E+07  4.8493166521E-05  3.6208026144E+06  8.8438252520E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  1.9094512060E+07  5.3124735345E-05  3.6202886264E+06  8.8431013944E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  1.9677587809E+07  5.8136359020E-05  3.6197490457E+06  8.8423414394E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  2.0271423841E+07  6.3554201364E-05  3.6191829243E+06  8.8415440436E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  2.0876089774E+07  6.9405875296E-05  3.6185892921E+06  8.8407078321E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  2.1491654737E+07  7.5720511550E-05  3.6179671567E+06  8.8398313969E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  2.2118188151E+07  8.2528830616E-05  3.6173155013E+06  8.8389132955E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  2.2755760500E+07  8.9863219451E-05  3.6166332846E+06  8.8379520492E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  2.3404439589E+07  9.7757756795E-05  3.6159194439E+06  8.8369461485E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  2.4064294571E+07  1.0624832779E-04  3.6151728909E+06  8.8358940465E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  2.4735392502E+07  1.1537265291E-04  3.6143925154E+06  8.8347941641E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  2.5417801475E+07  1.2517040050E-04  3.6135771814E+06  8.8336448848E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  2.6111589074E+07  1.3568324265E-04  3.6127257289E+06  8.8324445565E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  2.6816823461E+07  1.4695494908E-04  3.6118369722E+06  8.8311914896E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  2.7533571613E+07  1.5903143918E-04  3.6109097021E+06  8.8298839595E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  2.8261901091E+07  1.7196089107E-04  3.6099426832E+06  8.8285202033E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  2.9001877762E+07  1.8579378456E-04  3.6089346572E+06  8.8270984237E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  2.9753567787E+07  2.0058301906E-04  3.6078843400E+06  8.8256167849E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  3.0517039020E+07  2.1638403229E-04  3.6067904195E+06  8.8240734098E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  3.1292355777E+07  2.3325478263E-04  3.6056515626E+06  8.8224663895E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  3.2079586543E+07  2.5125600226E-04  3.6044664047E+06  8.8207937679E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  3.2878794109E+07  2.7045107211E-04  3.6032335635E+06  8.8190535619E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  3.3690046345E+07  2.9090636229E-04  3.6019516232E+06  8.8172437379E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  3.4513418531E+07  3.1269142414E-04  3.6006191292E+06  8.8153622052E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  3.5348966910E+07  3.3587838835E-04  3.5992346313E+06  8.8134068761E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  3.6196756690E+07  3.6054277561E-04  3.5977966390E+06  8.8113756030E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  3.7056852815E+07  3.8676337163E-04  3.5963036362E+06  8.8092661982E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  3.7929319848E+07  4.1462232705E-04  3.5947540810E+06  8.8070764347E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  3.8814224309E+07  4.4420534219E-04  3.5931464018E+06  8.8048040393E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  3.9711629702E+07  4.7560161407E-04  3.5914790062E+06  8.8024467057E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  4.0621599817E+07  5.0890404780E-04  3.5897502749E+06  8.8000020853E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  4.1544209290E+07  5.4420978467E-04  3.5879585415E+06  8.7974677584E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  4.2479514793E+07  5.8161923479E-04  3.5861021477E+06  8.7948413120E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  4.3427582895E+07  6.2123722627E-04  3.5841793901E+06  8.7921202644E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  4.4388478229E+07  6.6317268513E-04  3.5821885428E+06  8.7893020972E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  4.5362264514E+07  7.0753878586E-04  3.5801278562E+06  8.7863842522E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  4.6349006274E+07  7.5445314825E-04  3.5779955528E+06  8.7833641268E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  4.7348770400E+07  8.0403804843E-04  3.5757898245E+06  8.7802390683E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  4.8361619027E+07  8.5642019406E-04  3.5735088477E+06  8.7770063960E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  4.9387619947E+07  9.1173137338E-04  3.5711507611E+06  8.7736633687E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  5.0426837653E+07  9.7010813397E-04  3.5687136849E+06  8.7702072124E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  5.1479337206E+07  1.0316921070E-03  3.5661957132E+06  8.7666351083E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  5.2545185698E+07  1.0966302369E-03  3.5635949104E+06  8.7629441874E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  5.3624446010E+07  1.1650745368E-03  3.5609093260E+06  8.7591315521E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  5.4717185972E+07  1.2371827857E-03  3.5581369735E+06  8.7551942442E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  5.5823471435E+07  1.3131182445E-03  3.5552758466E+06  8.7511292689E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  5.6943366669E+07  1.3930497967E-03  3.5523239195E+06  8.7469335943E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  5.8076941846E+07  1.4771526291E-03  3.5492791273E+06  8.7426041226E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  5.9224260480E+07  1.5656074707E-03  3.5461393996E+06  8.7381377380E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  6.0385389200E+07  1.6586014321E-03  3.5429026348E+06  8.7335312695E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  6.1560394554E+07  1.7563279221E-03  3.5395667096E+06  8.7287815035E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  6.2749344186E+07  1.8589868912E-03  3.5361294752E+06  8.7238851787E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  6.3952292693E+07  1.9667837010E-03  3.5325888003E+06  8.7188390457E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  6.5169321923E+07  2.0799328599E-03  3.5289424527E+06  8.7136396988E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  6.6400499138E+07  2.1986545234E-03  3.5251882218E+06  8.7082837491E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  6.7645893994E+07  2.3231761171E-03  3.5213238696E+06  8.7027677544E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  6.8905577271E+07  2.4537323880E-03  3.5173471347E+06  8.6970882246E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  7.0179618372E+07  2.5905652982E-03  3.5132557414E+06  8.6912416330E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  7.1468085613E+07  2.7339241750E-03  3.5090473988E+06  8.6852244156E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  7.2771052316E+07  2.8840665459E-03  3.5047197824E+06  8.6790329430E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  7.4088587056E+07  3.0412571991E-03  3.5002705660E+06  8.6726635662E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  7.5420764422E+07  3.2057695787E-03  3.4956973870E+06  8.6661125654E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  7.6767657764E+07  3.3778851115E-03  3.4909978710E+06  8.6593761848E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  7.8129338066E+07  3.5578931706E-03  3.4861696370E+06  8.6524506394E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  7.9505880271E+07  3.7460920407E-03  3.4812102761E+06  8.6453320832E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  8.0897358218E+07  3.9427884186E-03  3.4761173698E+06  8.6380166351E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  8.2303849366E+07  4.1482982250E-03  3.4708884742E+06  8.6305003547E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  8.3725430681E+07  4.3629461970E-03  3.4655211349E+06  8.6227792635E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  8.5162177176E+07  4.5870657787E-03  3.4600128946E+06  8.6148493541E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  8.6614169336E+07  4.8210004172E-03  3.4543612651E+06  8.6067065498E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  8.8081482599E+07  5.0651020557E-03  3.4485637694E+06  8.5983467633E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  8.9564201317E+07  5.3197335605E-03  3.4426178873E+06  8.5897658181E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  9.1062404384E+07  5.5852664994E-03  3.4365211136E+06  8.5809595309E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  9.2576174177E+07  5.8620827721E-03  3.4302709236E+06  8.5719236605E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  9.4105597567E+07  6.1505750189E-03  3.4238647690E+06  8.5626539017E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  9.5650756163E+07  6.4511449400E-03  3.4173001202E+06  8.5531459439E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  9.7211734824E+07  6.7642049830E-03  3.4105744320E+06  8.5433954215E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  9.8788623572E+07  7.0901789447E-03  3.4036851361E+06  8.5333979012E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  1.0038151214E+08  7.4295010565E-03  3.3966296650E+06  8.5231489156E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  1.0199048851E+08  7.7826157490E-03  3.3894054610E+06  8.5126439745E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  1.0361564695E+08  8.1499795255E-03  3.3820099411E+06  8.5018785133E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  1.0525707838E+08  8.5320589901E-03  3.3744405416E+06  8.4908479562E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  1.0691488139E+08  8.9293334889E-03  3.3666946694E+06  8.4795476434E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  1.0858914930E+08  9.3422922103E-03  3.3587697630E+06  8.4679729194E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  1.1027998604E+08  9.7714381574E-03  3.3506632197E+06  8.4561190246E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  1.1198749016E+08  1.0217284370E-02  3.3423724720E+06  8.4439812057E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  1.1371176347E+08  1.0680356119E-02  3.3338949490E+06  8.4315546576E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  1.1545290858E+08  1.1161190393E-02  3.3252280898E+06  8.4188345418E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  1.1721103839E+08  1.1660338710E-02  3.3163692972E+06  8.4058159159E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  1.1898626313E+08  1.2178363697E-02  3.3073160035E+06  8.3924938296E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  1.2077869165E+08  1.2715839421E-02  3.2980656669E+06  8.3788633168E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  1.2258844255E+08  1.3273354820E-02  3.2886157157E+06  8.3649193123E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  1.2441563466E+08  1.3851511044E-02  3.2789635988E+06  8.3506567239E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  1.2626038231E+08  1.4450919924E-02  3.2691068134E+06  8.3360704718E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  1.2812280892E+08  1.5072208345E-02  3.2590428352E+06  8.3211553832E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  1.3000304353E+08  1.5716017404E-02  3.2487691372E+06  8.3059062192E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  1.3190121804E+08  1.6383001657E-02  3.2382832067E+06  8.2903176960E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  1.3381746424E+08  1.7073828102E-02  3.2275825636E+06  8.2743845114E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  1.3575192374E+08  1.7789179843E-02  3.2166647072E+06  8.2581012632E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  1.3770473043E+08  1.8529749742E-02  3.2055272169E+06  8.2414625969E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  1.3967603005E+08  1.9296247654E-02  3.1941676444E+06  8.2244630431E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  1.4166597094E+08  2.0089397176E-02  3.1825835677E+06  8.2070970952E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  1.4367470709E+08  2.0909936915E-02  3.1707725754E+06  8.1893591842E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  1.4570239785E+08  2.1758620517E-02  3.1587322099E+06  8.1712435899E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  1.4775276740E+08  2.2637761287E-02  3.1464385640E+06  8.1527121427E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  1.4981863808E+08  2.3544989710E-02  3.1339333499E+06  8.1338255348E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  1.5190397138E+08  2.4482708921E-02  3.1211916313E+06  8.1145439319E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  1.5400890902E+08  2.5451715418E-02  3.1082113259E+06  8.0948618279E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  1.5613362774E+08  2.6452833667E-02  3.0949901971E+06  8.0747733898E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  1.5827830688E+08  2.7486901916E-02  3.0815260526E+06  8.0542727545E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  1.6044313259E+08  2.8554774181E-02  3.0678167207E+06  8.0333539899E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  1.6262830062E+08  2.9657321724E-02  3.0538600344E+06  8.0120110677E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  1.6483401648E+08  3.0795433392E-02  3.0396538317E+06  7.9902378603E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  1.6706048022E+08  3.1970007694E-02  3.0251960565E+06  7.9680282919E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  1.6930790344E+08  3.3181961401E-02  3.0104846527E+06  7.9453761735E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
