   i     radius            mass              density           energy            temp              abar              zbar
   25  8.3392587115E+05  1.2357458653E-07  1.0118841608E+08  4.7867284513E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   26  8.9226280949E+05  1.5136446289E-07  1.0118792119E+08  4.7867180696E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   27  9.5308122123E+05  1.8447344884E-07  1.0118736964E+08  4.7867064992E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   28  1.0164185302E+06  2.2374857220E-07  1.0118675660E+08  4.7866936389E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   29  1.0823139205E+06  2.7014723900E-07  1.0118607695E+08  4.7866793813E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   30  1.1508042863E+06  3.2474560125E-07  1.0118532532E+08  4.7866636135E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   31  1.2219259468E+06  3.8875088414E-07  1.0118449602E+08  4.7866462163E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   32  1.2957161862E+06  4.6351525303E-07  1.0118358307E+08  4.7866270640E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   33  1.3722111359E+06  5.5054727017E-07  1.0118258017E+08  4.7866060247E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   34  1.4514471574E+06  6.5152734990E-07  1.0118148070E+08  4.7865829596E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   35  1.5334588041E+06  7.6832011912E-07  1.0118027776E+08  4.7865577233E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   36  1.6182815403E+06  9.0299370567E-07  1.0117896406E+08  4.7865301634E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   37  1.7059488603E+06  1.0578322877E-06  1.0117753202E+08  4.7865001206E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   38  1.7964961581E+06  1.2353603535E-06  1.0117597368E+08  4.7864674277E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   39  1.8899565595E+06  1.4383543366E-06  1.0117428072E+08  4.7864319104E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   40  1.9863645761E+06  1.6698696691E-06  1.0117244447E+08  4.7863933864E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   41  2.0857529172E+06  1.9332550300E-06  1.0117045589E+08  4.7863516659E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   42  2.1881544614E+06  2.2321786905E-06  1.0116830553E+08  4.7863065510E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   43  2.2936018957E+06  2.5706512843E-06  1.0116598360E+08  4.7862578356E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   44  2.4021269832E+06  2.9530478688E-06  1.0116347987E+08  4.7862053055E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   45  2.5137625670E+06  3.3841407802E-06  1.0116078373E+08  4.7861487371E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   46  2.6285394011E+06  3.8691152134E-06  1.0115788414E+08  4.7860878993E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   47  2.7464888129E+06  4.4136070896E-06  1.0115476967E+08  4.7860225517E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   48  2.8676427607E+06  5.0237347567E-06  1.0115142840E+08  4.7859524441E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   49  2.9920323347E+06  5.7061237050E-06  1.0114784801E+08  4.7858773176E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  3.1196871236E+06  6.4679340560E-06  1.0114401577E+08  4.7857969046E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  3.2506381533E+06  7.3169113223E-06  1.0113991843E+08  4.7857109269E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  3.3849152130E+06  8.2614069549E-06  1.0113554233E+08  4.7856190972E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  3.5225489306E+06  9.3104292734E-06  1.0113087328E+08  4.7855211176E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  3.6635678602E+06  1.0473660694E-05  1.0112589671E+08  4.7854166814E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  3.8080021103E+06  1.1761525799E-05  1.0112059748E+08  4.7853054704E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  3.9558809794E+06  1.3185215938E-05  1.0111495997E+08  4.7851871563E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  4.1072335158E+06  1.4756737157E-05  1.0110896809E+08  4.7850614004E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  4.2620884531E+06  1.6488955030E-05  1.0110260522E+08  4.7849278532E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  4.4204746717E+06  1.8395647450E-05  1.0109585422E+08  4.7847861540E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  4.5824194385E+06  2.0491531947E-05  1.0108869749E+08  4.7846359323E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  4.7479522407E+06  2.2792365280E-05  1.0108111679E+08  4.7844768041E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  4.9171006271E+06  2.5314944309E-05  1.0107309343E+08  4.7843083756E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  5.0898932902E+06  2.8077203162E-05  1.0106460810E+08  4.7841302402E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  5.2663566511E+06  3.1098217340E-05  1.0105564103E+08  4.7839419813E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  5.4465189905E+06  3.4398328749E-05  1.0104617181E+08  4.7837431687E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  5.6304074679E+06  3.7999159012E-05  1.0103617950E+08  4.7835333607E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  5.8180480536E+06  4.1923665365E-05  1.0102564266E+08  4.7833121050E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  6.0094694451E+06  4.6196288939E-05  1.0101453908E+08  4.7830789331E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  6.2046984978E+06  5.0842931244E-05  1.0100284607E+08  4.7828333660E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  6.4037608560E+06  5.5891028457E-05  1.0099054041E+08  4.7825749132E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  6.6066847108E+06  6.1369719405E-05  1.0097759811E+08  4.7823030679E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  6.8134958407E+06  6.7309796139E-05  1.0096399472E+08  4.7820173131E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  7.0242198029E+06  7.3743830169E-05  1.0094970517E+08  4.7817171188E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  7.2388844811E+06  8.0706335466E-05  1.0093470361E+08  4.7814019378E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  7.4575142035E+06  8.8233666082E-05  1.0091896381E+08  4.7810712146E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  7.6801367952E+06  9.6364330451E-05  1.0090245861E+08  4.7807243744E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  7.9067770624E+06  1.0513885737E-04  1.0088516047E+08  4.7803608330E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  8.1374610309E+06  1.1460003196E-04  1.0086704107E+08  4.7799799898E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  8.3722144116E+06  1.2479293429E-04  1.0084807147E+08  4.7795812305E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  8.6110625465E+06  1.3576502896E-04  1.0082822209E+08  4.7791639269E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  8.8540313053E+06  1.4756630340E-04  1.0080746263E+08  4.7787274351E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  9.1011464174E+06  1.6024934110E-04  1.0078576212E+08  4.7782710964E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  9.3524322992E+06  1.7386935857E-04  1.0076308905E+08  4.7777942396E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  9.6079155569E+06  1.8848449803E-04  1.0073941100E+08  4.7772961743E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  9.8676193633E+06  2.0415562239E-04  1.0071469519E+08  4.7767762012E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  1.0131569897E+07  2.2094679227E-04  1.0068890785E+08  4.7762335999E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  1.0399791499E+07  2.3892509745E-04  1.0066201471E+08  4.7756676380E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  1.0672310445E+07  2.5816101584E-04  1.0063398060E+08  4.7750775631E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  1.0949149593E+07  2.7872816212E-04  1.0060476996E+08  4.7744626146E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  1.1230336138E+07  3.0070396680E-04  1.0057434612E+08  4.7738220060E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  1.1515893348E+07  3.2416919254E-04  1.0054267207E+08  4.7731549436E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  1.1805845202E+07  3.4920839311E-04  1.0050971005E+08  4.7724606159E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  1.2100217153E+07  3.7591013048E-04  1.0047542139E+08  4.7717381914E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  1.2399034646E+07  4.0436699664E-04  1.0043976671E+08  4.7709868222E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  1.2702321129E+07  4.3467554974E-04  1.0040270615E+08  4.7702056485E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  1.3010102047E+07  4.6693683450E-04  1.0036419888E+08  4.7693937885E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  1.3322400452E+07  5.0125608142E-04  1.0032420364E+08  4.7685503500E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  1.3639242357E+07  5.3774342133E-04  1.0028267808E+08  4.7676744159E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  1.3960651987E+07  5.7651352809E-04  1.0023957935E+08  4.7667650566E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  1.4286652490E+07  6.1768581326E-04  1.0019486397E+08  4.7658213272E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  1.4617275756E+07  6.6138587596E-04  1.0014848649E+08  4.7648422392E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  1.4952530361E+07  7.0774139573E-04  1.0010040409E+08  4.7638268574E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  1.5292450521E+07  7.5688879639E-04  1.0005056963E+08  4.7627741530E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  1.5637059835E+07  8.0896862585E-04  9.9998936748E+07  4.7616831111E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  1.5986382358E+07  8.6412716494E-04  9.9945458277E+07  4.7605526974E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  1.6340442811E+07  9.2251664467E-04  9.9890086257E+07  4.7593818578E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  1.6699265736E+07  9.8429529352E-04  9.9832772033E+07  4.7581695210E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  1.7062874703E+07  1.0496273573E-03  9.9773466408E+07  4.7569146008E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  1.7431296331E+07  1.1186840077E-03  9.9712118979E+07  4.7556159824E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  1.7804554371E+07  1.1916424616E-03  9.9648679109E+07  4.7542725427E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  1.8182674506E+07  1.2686870442E-03  9.9583095144E+07  4.7528831335E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  1.8565680473E+07  1.3500086143E-03  9.9515315075E+07  4.7514465953E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  1.8953596176E+07  1.4358051418E-03  9.9445286195E+07  4.7499617499E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  1.9346448263E+07  1.5262825061E-03  9.9372954628E+07  4.7484273903E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  1.9744271765E+07  1.6216561930E-03  9.9298264218E+07  4.7468422564E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  2.0147083745E+07  1.7221452034E-03  9.9221161474E+07  4.7452051406E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  2.0554908482E+07  1.8279780246E-03  9.9141590954E+07  4.7435147887E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  2.0967770441E+07  1.9393912491E-03  9.9059496548E+07  4.7417699275E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  2.1385696552E+07  2.0566304295E-03  9.8974821031E+07  4.7399692548E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  2.1808712231E+07  2.1799492316E-03  9.8887506846E+07  4.7381114559E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  2.2236843324E+07  2.3096101527E-03  9.8797495745E+07  4.7361951956E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  2.2670116442E+07  2.4458848577E-03  9.8704728714E+07  4.7342191163E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  2.3108555534E+07  2.5890532893E-03  9.8609146731E+07  4.7321818540E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  2.3552190799E+07  2.7394067856E-03  9.8510688841E+07  4.7300819967E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  2.4001045288E+07  2.8972438850E-03  9.8409295098E+07  4.7279181474E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  2.4455143934E+07  3.0628734263E-03  9.8304904635E+07  4.7256888818E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  2.4914519130E+07  3.2366170227E-03  9.8197454329E+07  4.7233927202E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  2.5379193854E+07  3.4188030502E-03  9.8086882720E+07  4.7210282104E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  2.5849196703E+07  3.6097724194E-03  9.7973126553E+07  4.7185938535E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  2.6324555618E+07  3.8098764961E-03  9.7856122245E+07  4.7160881351E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  2.6805298842E+07  4.0194776922E-03  9.7735805676E+07  4.7135095205E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  2.7291453164E+07  4.2389488941E-03  9.7612112663E+07  4.7108564639E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  2.7783047914E+07  4.4686754569E-03  9.7484977970E+07  4.7081273875E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  2.8280110055E+07  4.7090532027E-03  9.7354336584E+07  4.7053207080E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  2.8782669858E+07  4.9604913228E-03  9.7220122264E+07  4.7024348053E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  2.9290758543E+07  5.2234116210E-03  9.7082268145E+07  4.6994680344E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  2.9804402964E+07  5.4982459223E-03  9.6940708226E+07  4.6964187580E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  3.0323633625E+07  5.7854403924E-03  9.6795375230E+07  4.6932852989E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  3.0848481289E+07  6.0854541027E-03  9.6646201535E+07  4.6900659603E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  3.1378975270E+07  6.3987582315E-03  9.6493119694E+07  4.6867590361E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  3.1915147545E+07  6.7258386745E-03  9.6336061292E+07  4.6833627858E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  3.2457033069E+07  7.0671967029E-03  9.6174956827E+07  4.6798754317E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  3.3004658423E+07  7.4233419699E-03  9.6009739136E+07  4.6762952318E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  3.3558058582E+07  7.7948032670E-03  9.5840338446E+07  4.6726203726E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  3.4117266222E+07  8.1821220683E-03  9.5666685576E+07  4.6688490379E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  3.4682315353E+07  8.5858551125E-03  9.5488710876E+07  4.6649793848E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  3.5253239294E+07  9.0065732147E-03  9.5306344894E+07  4.6610095580E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  3.5830073196E+07  9.4448633110E-03  9.5119517613E+07  4.6569376721E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  3.6412851183E+07  9.9013265724E-03  9.4928159402E+07  4.6527618320E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  3.7001607858E+07  1.0376579681E-02  9.4732200582E+07  4.6484801230E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  3.7596382448E+07  1.0871258542E-02  9.4531570061E+07  4.6440905794E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  3.8197208325E+07  1.1386009913E-02  9.4326198882E+07  4.6395912623E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  3.8804125967E+07  1.1921502406E-02  9.4116015895E+07  4.6349801636E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  3.9417171984E+07  1.2478417437E-02  9.3900951523E+07  4.6302552879E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  4.0036386119E+07  1.3057455498E-02  9.3680935401E+07  4.6254145999E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  4.0661809409E+07  1.3659334905E-02  9.3455897037E+07  4.6204560380E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  4.1293480413E+07  1.4284788314E-02  9.3225767215E+07  4.6153775447E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  4.1931441503E+07  1.4934568985E-02  9.2990475786E+07  4.6101770167E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  4.2575735045E+07  1.5609447366E-02  9.2749953077E+07  4.6048523352E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  4.3226403744E+07  1.6310211570E-02  9.2504129826E+07  4.5994013639E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  4.3883492107E+07  1.7037669143E-02  9.2252936678E+07  4.5938219364E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  4.4547045576E+07  1.7792646417E-02  9.1996304554E+07  4.5881118638E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  4.5217110240E+07  1.8575988374E-02  9.1734164811E+07  4.5822689371E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  4.5893732412E+07  1.9388558277E-02  9.1466449475E+07  4.5762909315E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  4.6576961654E+07  2.0231241534E-02  9.1193090086E+07  4.5701755796E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  4.7266847268E+07  2.1104941745E-02  9.0914019141E+07  4.5639206025E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  4.7963439791E+07  2.2010582636E-02  9.0629169557E+07  4.5575236967E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  4.8666790816E+07  2.2949108036E-02  9.0338474806E+07  4.5509825363E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  4.9376953754E+07  2.3921483082E-02  9.0041868654E+07  4.5442947655E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  5.0093984121E+07  2.4928694921E-02  8.9739285088E+07  4.5374579962E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  5.0817938461E+07  2.5971751461E-02  8.9430658823E+07  4.5304698179E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  5.1548874455E+07  2.7051681663E-02  8.9115925322E+07  4.5233277971E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  5.2286851145E+07  2.8169536003E-02  8.8795020775E+07  4.5160294755E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  5.3031930125E+07  2.9326388501E-02  8.8467881637E+07  4.5085723582E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  5.3784174140E+07  3.0523334823E-02  8.8134445306E+07  4.5009539278E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  5.4543647620E+07  3.1761493247E-02  8.7794649960E+07  4.4931716390E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  5.5310416051E+07  3.3042003769E-02  8.7448434914E+07  4.4852229260E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  5.6084550234E+07  3.4366035485E-02  8.7095738766E+07  4.4771051579E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  5.6866120284E+07  3.5734776835E-02  8.6736502170E+07  4.4688157008E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  5.7655198894E+07  3.7149441155E-02  8.6370666454E+07  4.4603518850E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  5.8451861474E+07  3.8611267203E-02  8.5998173622E+07  4.4517110030E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  5.9256185332E+07  4.0121517902E-02  8.5618966821E+07  4.4428903185E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  6.0068252427E+07  4.1681485777E-02  8.5232989115E+07  4.4338870369E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  6.0888145036E+07  4.3292485012E-02  8.4840185628E+07  4.4246983524E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  6.1715947712E+07  4.4955855146E-02  8.4440502721E+07  4.4153214277E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  6.2551751630E+07  4.6672970184E-02  8.4033885979E+07  4.4057533450E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  6.3395647703E+07  4.8445225054E-02  8.3620283627E+07  4.3959911836E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  6.4247732257E+07  5.0274047386E-02  8.3199643885E+07  4.3860319560E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  6.5108102497E+07  5.2160888221E-02  8.2771917294E+07  4.3758726608E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  6.5976862547E+07  5.4107235337E-02  8.2337053843E+07  4.3655102124E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  6.6854113811E+07  5.6114592024E-02  8.1895007899E+07  4.3549415561E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
