   i     radius            mass              density           energy            temp              abar              zbar
   41  1.4189780336E+06  3.3085396537E-06  5.4985461036E+08  9.7412648625E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   42  1.4842547350E+06  3.7864080453E-06  5.4983932913E+08  9.7411567746E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   43  1.5513499965E+06  4.3233825891E-06  5.4982290662E+08  9.7410406120E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   44  1.6202811231E+06  4.9255764611E-06  5.4980527942E+08  9.7409159256E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   45  1.6910663782E+06  5.5996251632E-06  5.4978638146E+08  9.7407822476E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   46  1.7637234519E+06  6.3527076401E-06  5.4976614440E+08  9.7406390939E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   47  1.8382697384E+06  7.1925825248E-06  5.4974449748E+08  9.7404859633E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   48  1.9147227474E+06  8.1276289161E-06  5.4972136740E+08  9.7403223364E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   49  1.9931000559E+06  9.1668848752E-06  5.4969667824E+08  9.7401476753E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  2.0734180635E+06  1.0320069614E-05  5.4967035185E+08  9.7399614262E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  2.1556944412E+06  1.1597658167E-05  5.4964230700E+08  9.7397630132E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  2.2399458288E+06  1.3010892689E-05  5.4961246010E+08  9.7395518437E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  2.3261890530E+06  1.4571844412E-05  5.4958072477E+08  9.7393273052E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  2.4144409071E+06  1.6293457794E-05  5.4954701182E+08  9.7390887651E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  2.5047173145E+06  1.8189581427E-05  5.4951122959E+08  9.7388355732E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  2.5970350897E+06  2.0275053569E-05  5.4947328321E+08  9.7385670561E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  2.6914107250E+06  2.2565731989E-05  5.4943307500E+08  9.7382825205E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  2.7878599688E+06  2.5078535273E-05  5.4939050465E+08  9.7379812544E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  2.8863991007E+06  2.7831529974E-05  5.4934546863E+08  9.7376625224E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  2.9870438928E+06  3.0843962786E-05  5.4929786061E+08  9.7373255691E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  3.0898106215E+06  3.4136350297E-05  5.4924757094E+08  9.7369696154E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  3.1947149237E+06  3.7730507667E-05  5.4919448717E+08  9.7365938617E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  3.3017730098E+06  4.1649653181E-05  5.4913849338E+08  9.7361974837E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  3.4110004521E+06  4.5918434585E-05  5.4907947079E+08  9.7357796364E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  3.5224122719E+06  5.0562995464E-05  5.4901729768E+08  9.7353394535E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  3.6360241273E+06  5.5611094686E-05  5.4895184875E+08  9.7348760428E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  3.7518510639E+06  6.1092129314E-05  5.4888299571E+08  9.7343884904E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  3.8699088544E+06  6.7037272552E-05  5.4881060655E+08  9.7338758555E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  3.9902121608E+06  7.3479463717E-05  5.4873454650E+08  9.7333371771E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  4.1127765618E+06  8.0453591380E-05  5.4865467685E+08  9.7327714656E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  4.2376167281E+06  8.7996480434E-05  5.4857085601E+08  9.7321777103E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  4.3647477778E+06  9.6147052825E-05  5.4848293864E+08  9.7315548731E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  4.4941848187E+06  1.0494639387E-04  5.4839077587E+08  9.7309018900E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  4.6259425714E+06  1.1443781716E-04  5.4829421555E+08  9.7302176731E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  4.7600359173E+06  1.2466699502E-04  5.4819310188E+08  9.7295011072E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  4.8964798560E+06  1.3568205649E-04  5.4808727530E+08  9.7287510500E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  5.0352882736E+06  1.4753358314E-04  5.4797657354E+08  9.7279663381E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  5.1764768052E+06  1.6027495108E-04  5.4786082926E+08  9.7271457717E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  5.3200594239E+06  1.7396214696E-04  5.4773987277E+08  9.7262881324E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  5.4660509829E+06  1.8865409721E-04  5.4761352993E+08  9.7253921695E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  5.6144654768E+06  2.0441261403E-04  5.4748162362E+08  9.7244566092E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  5.7653179972E+06  2.2130271053E-04  5.4734397199E+08  9.7234801427E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  5.9186226992E+06  2.3939250480E-04  5.4720039022E+08  9.7224614385E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  6.0743935184E+06  2.5875340368E-04  5.4705068993E+08  9.7213991381E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  6.2326456785E+06  2.7946042071E-04  5.4689467766E+08  9.7202918448E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  6.3933928565E+06  3.0159194616E-04  5.4673215760E+08  9.7191381435E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  6.5566496408E+06  3.2523018780E-04  5.4656292921E+08  9.7179365831E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  6.7224296531E+06  3.5046104298E-04  5.4638678905E+08  9.7166856897E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  6.8907484961E+06  3.7737468010E-04  5.4620352769E+08  9.7153839444E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  7.0616186967E+06  4.0606488602E-04  5.4601293511E+08  9.7140298215E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  7.2350552613E+06  4.3663008410E-04  5.4581479471E+08  9.7126217459E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  7.4110723530E+06  4.6917295336E-04  5.4560888687E+08  9.7111581178E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  7.5896839889E+06  5.0380067837E-04  5.4539498822E+08  9.7096373081E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  7.7709044448E+06  5.4062517667E-04  5.4517287114E+08  9.7080576538E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  7.9547477896E+06  5.7976316307E-04  5.4494230436E+08  9.7064174625E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  8.1412301593E+06  6.2133681428E-04  5.4470304998E+08  9.7047149912E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  8.3303645922E+06  6.6547280481E-04  5.4445487002E+08  9.7029484923E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  8.5221636624E+06  7.1230296407E-04  5.4419752338E+08  9.7011161916E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  8.7166424942E+06  7.6196519764E-04  5.4393076165E+08  9.6992162590E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  8.9138150088E+06  8.1460277543E-04  5.4365433410E+08  9.6972468430E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  9.1136954538E+06  8.7036486874E-04  5.4336798566E+08  9.6952060562E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  9.3162980085E+06  9.2940662622E-04  5.4307145746E+08  9.6930919793E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  9.5216369920E+06  9.9188941078E-04  5.4276448655E+08  9.6909026583E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  9.7297262770E+06  1.0579807979E-03  5.4244680679E+08  9.6886361109E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  9.9405806092E+06  1.1278551735E-03  5.4211814688E+08  9.6862903119E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  1.0154213843E+07  1.2016933570E-03  5.4177823309E+08  9.6838632125E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  1.0370640514E+07  1.2796833030E-03  5.4142678683E+08  9.6813527226E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  1.0589874204E+07  1.3620197143E-03  5.4106352736E+08  9.6787567295E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  1.0811930086E+07  1.4489051752E-03  5.4068816757E+08  9.6760730682E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  1.1036821935E+07  1.5405492309E-03  5.4030041903E+08  9.6732995561E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  1.1264564653E+07  1.6371695613E-03  5.3989998776E+08  9.6704339627E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  1.1495172596E+07  1.7389915228E-03  5.3948657709E+08  9.6674740304E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  1.1728661050E+07  1.8462489923E-03  5.3905988515E+08  9.6644174547E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  1.1965043363E+07  1.9591832613E-03  5.3861961008E+08  9.6612619225E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  1.2204334883E+07  2.0780450503E-03  5.3816544298E+08  9.6580050597E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  1.2446550995E+07  2.2030938757E-03  5.3769707137E+08  9.6546444569E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  1.2691706076E+07  2.3345976922E-03  5.3721418137E+08  9.6511776836E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  1.2939816721E+07  2.4728348345E-03  5.3671645145E+08  9.6476022431E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  1.3190896526E+07  2.6180913910E-03  5.3620356280E+08  9.6439156465E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  1.3444961357E+07  2.7706643128E-03  5.3567518899E+08  9.6401153375E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  1.3702025424E+07  2.9308593933E-03  5.3513100395E+08  9.6361987499E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  1.3962104125E+07  3.0989931605E-03  5.3457067625E+08  9.6321632652E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  1.4225214038E+07  3.2753932267E-03  5.3399386898E+08  9.6280062113E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  1.4491370305E+07  3.4603968031E-03  5.3340024550E+08  9.6237249034E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  1.4760588123E+07  3.6543518333E-03  5.3278946646E+08  9.6193166216E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  1.5032884160E+07  3.8576182925E-03  5.3216118658E+08  9.6147785871E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  1.5308273635E+07  4.0705663018E-03  5.3151506141E+08  9.6101080104E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  1.5586773877E+07  4.2935790534E-03  5.3085073919E+08  9.6053020318E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  1.5868401316E+07  4.5270507847E-03  5.3016786790E+08  9.6003577711E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  1.6153171116E+07  4.7713865553E-03  5.2946609656E+08  9.5952723368E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  1.6441101142E+07  5.0270058549E-03  5.2874506554E+08  9.5900427548E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  1.6732207310E+07  5.2943388838E-03  5.2800441818E+08  9.5846660518E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  1.7026507495E+07  5.5738302477E-03  5.2724379109E+08  9.5791391843E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  1.7324018403E+07  5.8659363539E-03  5.2646282227E+08  9.5734590964E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  1.7624758283E+07  6.1711282417E-03  5.2566114421E+08  9.5676226686E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  1.7928745298E+07  6.4898903069E-03  5.2483838820E+08  9.5616267484E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  1.8235996055E+07  6.8227188965E-03  5.2399418862E+08  9.5554681808E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  1.8546529724E+07  7.1701269118E-03  5.2312817189E+08  9.5491437262E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  1.8860364419E+07  7.5326402303E-03  5.2223996649E+08  9.5426501328E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  1.9177520135E+07  7.9108012756E-03  5.2132919485E+08  9.5359840762E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  1.9498015200E+07  8.3051651392E-03  5.2039548365E+08  9.5291422334E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  1.9821868812E+07  8.7163027297E-03  5.1943845682E+08  9.5221212308E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  2.0149100789E+07  9.1448007977E-03  5.1845773637E+08  9.5149176490E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  2.0479730852E+07  9.5912612730E-03  5.1745294471E+08  9.5075280383E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  2.0813778426E+07  1.0056301142E-02  5.1642370555E+08  9.4999489244E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  2.1151266975E+07  1.0540558875E-02  5.1536963059E+08  9.4921767090E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  2.1492215679E+07  1.1044682993E-02  5.1429034547E+08  9.4842078596E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  2.1836647653E+07  1.1569343996E-02  5.1318546448E+08  9.4760387215E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  2.2184584183E+07  1.2115226242E-02  5.1205460880E+08  9.4676656516E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  2.2536047084E+07  1.2683031548E-02  5.1089739946E+08  9.4590849642E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  2.2891059176E+07  1.3273480267E-02  5.0971345591E+08  9.4502929197E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  2.3249643205E+07  1.3887309794E-02  5.0850239981E+08  9.4412857507E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  2.3611823864E+07  1.4525278290E-02  5.0726384848E+08  9.4320596116E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  2.3977625818E+07  1.5188161675E-02  5.0599742166E+08  9.4226106279E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  2.4347073729E+07  1.5876753792E-02  5.0470274186E+08  9.4129348961E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  2.4720193348E+07  1.6591868643E-02  5.0337943076E+08  9.4030284566E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  2.5097011228E+07  1.7334340203E-02  5.0202710963E+08  9.3928872935E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  2.5469064046E+07  1.8087597107E-02  5.0067638597E+08  9.3827403219E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  2.5853308651E+07  1.8886775266E-02  4.9926541971E+08  9.3721217229E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  2.6241242869E+07  1.9715718135E-02  4.9782463862E+08  9.3612585435E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  2.6632981770E+07  2.0575515795E-02  4.9635335751E+08  9.3501442354E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  2.7028552540E+07  2.1467097035E-02  4.9485121701E+08  9.3387746383E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  2.7427985387E+07  2.2391416749E-02  4.9331785150E+08  9.3271454808E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  2.7831310310E+07  2.3349449104E-02  4.9175290146E+08  9.3152524711E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  2.8238555370E+07  2.4342183194E-02  4.9015602079E+08  9.3030913517E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  2.8649755999E+07  2.5370645982E-02  4.8852684062E+08  9.2906576209E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  2.9064942697E+07  2.6435872668E-02  4.8686501773E+08  9.2779468992E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  2.9484148602E+07  2.7538925211E-02  4.8517020528E+08  9.2649547046E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  2.9907408766E+07  2.8680891135E-02  4.8344205574E+08  9.2516764715E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  3.0334756341E+07  2.9862873413E-02  4.8168023683E+08  9.2381076714E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  3.0766228947E+07  3.1086007986E-02  4.7988440573E+08  9.2242436116E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  3.1201862654E+07  3.2351447476E-02  4.7805423418E+08  9.2100796259E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  3.1641695126E+07  3.3660369966E-02  4.7618939590E+08  9.1956109751E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  3.2085765828E+07  3.5013980026E-02  4.7428956598E+08  9.1808328393E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  3.2534114770E+07  3.6413505205E-02  4.7235442653E+08  9.1657403586E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  3.2986783326E+07  3.7860198660E-02  4.7038366359E+08  9.1503286066E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  3.3443813814E+07  3.9355338015E-02  4.6837696935E+08  9.1345926041E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  3.3905250157E+07  4.0900227684E-02  4.6633403965E+08  9.1185272971E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  3.4371137772E+07  4.2496198797E-02  4.6425457487E+08  9.1021275596E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  3.4841522602E+07  4.4144606023E-02  4.6213828463E+08  9.0853882280E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  3.5316453550E+07  4.5846836208E-02  4.5998487741E+08  9.0683040151E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  3.5795980682E+07  4.7604302526E-02  4.5779406889E+08  9.0508695729E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  3.6280154030E+07  4.9418439964E-02  4.5556558814E+08  9.0330795374E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  3.6769028503E+07  5.1290723870E-02  4.5329915542E+08  9.0149283488E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  3.7262657759E+07  5.3222647203E-02  4.5099451103E+08  8.9964104767E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  3.7761100001E+07  5.5215742907E-02  4.4865138891E+08  8.9775202051E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  3.8264412289E+07  5.7271561774E-02  4.4626954381E+08  8.9582518469E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  3.8772657032E+07  5.9391698665E-02  4.4384872142E+08  8.9385994978E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  3.9285897783E+07  6.1577776090E-02  4.4138867865E+08  8.9185571953E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  3.9804200291E+07  6.3831448591E-02  4.3888917940E+08  8.8981188799E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  4.0327632397E+07  6.6154402500E-02  4.3634999579E+08  8.8772784000E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
