   i     radius            mass              density           energy            temp              abar              zbar
   20  3.7075917768E+05  1.6047716760E-07  1.4952732861E+09  1.4387624974E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   21  3.9598218233E+05  1.9550731979E-07  1.4952650707E+09  1.4387594832E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   22  4.2224832892E+05  2.3704910218E-07  1.4952559410E+09  1.4387561336E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   23  4.4957305742E+05  2.8611034542E-07  1.4952458214E+09  1.4387524208E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   24  4.7797167486E+05  3.4382485149E-07  1.4952346320E+09  1.4387483154E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   25  5.0745980678E+05  4.1146564526E-07  1.4952222884E+09  1.4387437865E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   26  5.3805227117E+05  4.9045556860E-07  1.4952087018E+09  1.4387388016E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   27  5.6976434827E+05  5.8238405299E-07  1.4951937789E+09  1.4387333263E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   28  6.0261069928E+05  6.8901920354E-07  1.4951774218E+09  1.4387273248E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   29  6.3660576792E+05  8.1232421661E-07  1.4951595276E+09  1.4387207593E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   30  6.7176396834E+05  9.5447466368E-07  1.4951399888E+09  1.4387135902E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   31  7.0809988118E+05  1.1178773079E-06  1.4951186924E+09  1.4387057763E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   32  7.4562739284E+05  1.3051850828E-06  1.4950955206E+09  1.4386972741E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   33  7.8436071073E+05  1.5193213632E-06  1.4950703502E+09  1.4386880385E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   34  8.2431376118E+05  1.7634982896E-06  1.4950430526E+09  1.4386780223E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   35  8.6549952967E+05  2.0412337919E-06  1.4950134941E+09  1.4386671764E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   36  9.0793241865E+05  2.3563903747E-06  1.4949815344E+09  1.4386554492E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   37  9.5162591600E+05  2.7131851922E-06  1.4949470279E+09  1.4386427873E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   38  9.9659251969E+05  3.1162123186E-06  1.4949098241E+09  1.4386291355E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   39  1.0428462620E+06  3.5704919183E-06  1.4948697648E+09  1.4386144355E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   40  1.0903998238E+06  4.0814736483E-06  1.4948266868E+09  1.4385986276E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   41  1.1392661419E+06  4.6550803957E-06  1.4947804206E+09  1.4385816494E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   42  1.1894585023E+06  5.2977425208E-06  1.4947307897E+09  1.4385634361E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   43  1.2409895740E+06  6.0164192195E-06  1.4946776115E+09  1.4385439206E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   44  1.2938716961E+06  6.8186344288E-06  1.4946206973E+09  1.4385230335E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   45  1.3481172348E+06  7.7125171672E-06  1.4945598515E+09  1.4385007029E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   46  1.4037394386E+06  8.7068554985E-06  1.4944948704E+09  1.4384768540E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   47  1.4607502098E+06  9.8110980556E-06  1.4944255450E+09  1.4384514100E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   48  1.5191616616E+06  1.1035419224E-05  1.4943516588E+09  1.4384242912E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   49  1.5789862621E+06  1.2390767188E-05  1.4942729876E+09  1.4383954151E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  1.6402356233E+06  1.3888881376E-05  1.4941893009E+09  1.4383646971E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  1.7029222998E+06  1.5542380472E-05  1.4941003594E+09  1.4383320489E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  1.7670583791E+06  1.7364778996E-05  1.4940059168E+09  1.4382973800E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  1.8326552860E+06  1.9370527291E-05  1.4939057200E+09  1.4382605973E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  1.8997244586E+06  2.1575079659E-05  1.4937995080E+09  1.4382216045E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  1.9682778478E+06  2.3994966921E-05  1.4936870111E+09  1.4381803025E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  2.0383273218E+06  2.6647836120E-05  1.4935679518E+09  1.4381365889E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  2.1098840947E+06  2.9552484610E-05  1.4934420451E+09  1.4380903587E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  2.1829596616E+06  3.2728953777E-05  1.4933089976E+09  1.4380415038E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  2.2575657366E+06  3.6198593098E-05  1.4931685069E+09  1.4379899126E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  2.3337131125E+06  3.9984070568E-05  1.4930202638E+09  1.4379354711E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  2.4114132883E+06  4.4109514142E-05  1.4928639491E+09  1.4378780616E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  2.4906776048E+06  4.8600543035E-05  1.4926992352E+09  1.4378175629E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  2.5715170205E+06  5.3484323385E-05  1.4925257867E+09  1.4377538513E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  2.6539428483E+06  5.8789684344E-05  1.4923432580E+09  1.4376867991E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  2.7379659396E+06  6.4547144667E-05  1.4921512958E+09  1.4376162757E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  2.8235970250E+06  7.0789007950E-05  1.4919495381E+09  1.4375421471E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  2.9108472715E+06  7.7549485957E-05  1.4917376123E+09  1.4374642755E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  2.9997273877E+06  8.4864717471E-05  1.4915151379E+09  1.4373825200E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  3.0902487260E+06  9.2772943282E-05  1.4912817230E+09  1.4372967354E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  3.1824213003E+06  1.0131442390E-04  1.4910369701E+09  1.4372067743E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  3.2762558325E+06  1.1053170204E-04  1.4907804698E+09  1.4371124850E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  3.3717631358E+06  1.2046965076E-04  1.4905118032E+09  1.4370137119E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  3.4689541744E+06  1.3117558077E-04  1.4902305410E+09  1.4369102955E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  3.5678394878E+06  1.4269927717E-04  1.4899362452E+09  1.4368020730E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  3.6684290439E+06  1.5509307058E-04  1.4896284697E+09  1.4366888786E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  3.7707335818E+06  1.6841210220E-04  1.4893067560E+09  1.4365705415E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  3.8747638517E+06  1.8271435227E-04  1.4889706358E+09  1.4364468871E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  3.9805304337E+06  1.9806072575E-04  1.4886196307E+09  1.4363177371E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  4.0880433344E+06  2.1451509754E-04  1.4882532542E+09  1.4361829100E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  4.1973133434E+06  2.3214463079E-04  1.4878710070E+09  1.4360422191E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  4.3083498414E+06  2.5101954794E-04  1.4874723844E+09  1.4358954756E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  4.4211642877E+06  2.7121383115E-04  1.4870568639E+09  1.4357424840E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  4.5357664761E+06  2.9280472105E-04  1.4866239184E+09  1.4355830466E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  4.6521664452E+06  3.1587315532E-04  1.4861730098E+09  1.4354169616E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  4.7703747954E+06  3.4050397925E-04  1.4857035871E+09  1.4352440219E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  4.8904016994E+06  3.6678588833E-04  1.4852150906E+09  1.4350640170E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  5.0122573849E+06  3.9481165738E-04  1.4847069497E+09  1.4348767320E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  5.1359522637E+06  4.2467831666E-04  1.4841785822E+09  1.4346819472E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  5.2614957427E+06  4.5648699867E-04  1.4836293999E+09  1.4344794406E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  5.3888986459E+06  4.9034368190E-04  1.4830587977E+09  1.4342689832E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  5.5181707064E+06  5.2635871480E-04  1.4824661647E+09  1.4340503437E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  5.6493224171E+06  5.6464745078E-04  1.4818508758E+09  1.4338232847E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  5.7823657633E+06  6.0533068495E-04  1.4812122879E+09  1.4335875620E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  5.9173087102E+06  6.4853311874E-04  1.4805497664E+09  1.4333429339E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  6.0541618623E+06  6.9438550870E-04  1.4798626535E+09  1.4330891495E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  6.1929355313E+06  7.4302397646E-04  1.4791502821E+09  1.4328259539E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  6.3336398517E+06  7.9459019849E-04  1.4784119755E+09  1.4325530880E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  6.4762849414E+06  8.4923162581E-04  1.4776470462E+09  1.4322702881E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  6.6208808694E+06  9.0710164264E-04  1.4768547966E+09  1.4319772859E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  6.7674380114E+06  9.6835989038E-04  1.4760345168E+09  1.4316738080E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  6.9159662814E+06  1.0331721320E-03  1.4751854892E+09  1.4313595772E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  7.0664762981E+06  1.1017109332E-03  1.4743069814E+09  1.4310343101E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  7.2189777277E+06  1.1741551120E-03  1.4733982565E+09  1.4306977208E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  7.3734815708E+06  1.2506909866E-03  1.4724585593E+09  1.4303495154E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  7.5299975701E+06  1.3315113375E-03  1.4714871319E+09  1.4299893984E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  7.6885383053E+06  1.4168177150E-03  1.4704831883E+09  1.4296170628E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  7.8491118057E+06  1.5068167289E-03  1.4694459612E+09  1.4292322071E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  8.0117289904E+06  1.6017241565E-03  1.4683746551E+09  1.4288345188E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  8.1764001078E+06  1.7017632701E-03  1.4672684693E+09  1.4284236817E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  8.3431360170E+06  1.8071657845E-03  1.4661265890E+09  1.4279993736E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  8.5119469739E+06  1.9181713251E-03  1.4649481939E+09  1.4275612687E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  8.6828437179E+06  2.0350283137E-03  1.4637324511E+09  1.4271090352E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  8.8558371425E+06  2.1579940023E-03  1.4624785172E+09  1.4266423359E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  9.0309377369E+06  2.2873342858E-03  1.4611855425E+09  1.4261608299E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  9.2081560239E+06  2.4233241993E-03  1.4598526683E+09  1.4256641713E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  9.3875030656E+06  2.5662485456E-03  1.4584790229E+09  1.4251520076E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  9.5689893498E+06  2.7164012523E-03  1.4570637307E+09  1.4246239834E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  9.7526266203E+06  2.8740870999E-03  1.4556058978E+09  1.4240797345E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  9.9384252964E+06  3.0396197991E-03  1.4541046324E+09  1.4235188955E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  1.0126396706E+07  3.2133240957E-03  1.4525590278E+09  1.4229410936E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  1.0316552030E+07  3.3955351102E-03  1.4509681706E+09  1.4223459515E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  1.0508902639E+07  3.5865988757E-03  1.4493311385E+09  1.4217330862E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  1.0703459921E+07  3.7868724096E-03  1.4476470017E+09  1.4211021100E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  1.0900235253E+07  3.9967239117E-03  1.4459148238E+09  1.4204526299E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  1.1099240313E+07  4.2165333321E-03  1.4441336591E+09  1.4197842474E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  1.1300487360E+07  4.4466929717E-03  1.4423025500E+09  1.4190965569E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  1.1503987420E+07  4.6876056476E-03  1.4404205446E+09  1.4183891520E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  1.1709753102E+07  4.9396881602E-03  1.4384866703E+09  1.4176616161E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  1.1917796666E+07  5.2033693620E-03  1.4364999526E+09  1.4169135288E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  1.2128129975E+07  5.4790902354E-03  1.4344594157E+09  1.4161444662E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  1.2340765622E+07  5.7673055835E-03  1.4323640719E+09  1.4153539970E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  1.2555716172E+07  6.0684833260E-03  1.4302129300E+09  1.4145416849E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  1.2772994452E+07  6.3831051381E-03  1.4280049919E+09  1.4137070880E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  1.2992613310E+07  6.7116663635E-03  1.4257392560E+09  1.4128497593E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  1.3214585931E+07  7.0546767260E-03  1.4234147140E+09  1.4119692457E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  1.3438925658E+07  7.4126603334E-03  1.4210303535E+09  1.4110650887E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  1.3665640734E+07  7.7861471313E-03  1.4185852153E+09  1.4101368461E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  1.3894743883E+07  8.1756882821E-03  1.4160782926E+09  1.4091840534E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  1.4126254099E+07  8.5818607195E-03  1.4135085077E+09  1.4082062149E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  1.4360184647E+07  9.0052470391E-03  1.4108748444E+09  1.4072028540E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  1.4596550210E+07  9.4464476502E-03  1.4081762703E+09  1.4061734830E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  1.4835364745E+07  9.9060771893E-03  1.4054117618E+09  1.4051176129E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  1.5076643648E+07  1.0384768839E-02  1.4025802799E+09  1.4040347440E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  1.5320400822E+07  1.0883168868E-02  1.3996808042E+09  1.4029243782E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  1.5566652740E+07  1.1401945019E-02  1.3967122865E+09  1.4017860017E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  1.5815414191E+07  1.1941778117E-02  1.3936737012E+09  1.4006191037E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  1.6066701071E+07  1.2503368031E-02  1.3905640128E+09  1.3994231637E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  1.6320529281E+07  1.3087431600E-02  1.3873821898E+09  1.3981976570E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  1.6576915654E+07  1.3694705018E-02  1.3841271938E+09  1.3969420500E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  1.6835877079E+07  1.4325942126E-02  1.3807979910E+09  1.3956558043E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  1.7097429964E+07  1.4981913193E-02  1.3773935598E+09  1.3943383797E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  1.7361592658E+07  1.5663411208E-02  1.3739128604E+09  1.3929892221E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  1.7628382600E+07  1.6371245027E-02  1.3703548723E+09  1.3916077777E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  1.7897817512E+07  1.7106242437E-02  1.3667185797E+09  1.3901934872E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  1.8169917025E+07  1.7869254984E-02  1.3630029505E+09  1.3887457773E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  1.8444700550E+07  1.8661152569E-02  1.3592069648E+09  1.3872640716E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  1.8722186602E+07  1.9482821407E-02  1.3553296260E+09  1.3857477946E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  1.9002395890E+07  2.0335173260E-02  1.3513699189E+09  1.3841963551E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  1.9285348820E+07  2.1219138478E-02  1.3473268447E+09  1.3826091595E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  1.9571066428E+07  2.2135668922E-02  1.3431994092E+09  1.3809856070E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  1.9859570365E+07  2.3085738223E-02  1.3389866235E+09  1.3793250897E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  2.0150882948E+07  2.4070342223E-02  1.3346875043E+09  1.3776269920E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  2.0445027156E+07  2.5090499247E-02  1.3303010748E+09  1.3758906912E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  2.0742025884E+07  2.6147247688E-02  1.3258263765E+09  1.3741155613E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  2.1041904414E+07  2.7241655069E-02  1.3212624335E+09  1.3723009588E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  2.1344686504E+07  2.8374804258E-02  1.3166083121E+09  1.3704462459E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  2.1650398378E+07  2.9547808203E-02  1.3118630614E+09  1.3685507667E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  2.1959065659E+07  3.0761798797E-02  1.3070257614E+09  1.3666138657E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  2.2270716135E+07  3.2017937752E-02  1.3020954810E+09  1.3646348711E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  2.2585377149E+07  3.3317406645E-02  1.2970713200E+09  1.3626131107E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  2.2903077969E+07  3.4661416685E-02  1.2919523727E+09  1.3605478973E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  2.3223847755E+07  3.6051200594E-02  1.2867377619E+09  1.3584385417E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  2.3547718600E+07  3.7488026046E-02  1.2814265901E+09  1.3562843329E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  2.3874719399E+07  3.8973168768E-02  1.2760180420E+09  1.3540845787E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  2.4204884579E+07  4.0507951692E-02  1.2705112416E+09  1.3518385478E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  2.4538247768E+07  4.2093717161E-02  1.2649053582E+09  1.3495455121E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  2.4874843135E+07  4.3731832827E-02  1.2591995637E+09  1.3472047288E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  2.5207751525E+07  4.5388692652E-02  1.2535121926E+09  1.3448645451E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  2.5550808370E+07  4.7134369006E-02  1.2476067189E+09  1.3424272106E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  2.5897128837E+07  4.8936223302E-02  1.2416002188E+09  1.3399403774E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  2.6246817281E+07  5.0796062839E-02  1.2354908326E+09  1.3374028102E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  2.6599911740E+07  5.2715383732E-02  1.2292778755E+09  1.3348137396E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  2.6956452191E+07  5.4695714991E-02  1.2229606677E+09  1.3321723799E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  2.7316477863E+07  5.6738603674E-02  1.2165385829E+09  1.3294779482E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  2.7680032340E+07  5.8845643692E-02  1.2100109596E+09  1.3267296271E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  2.8047157571E+07  6.1018441984E-02  1.2033772086E+09  1.3239266088E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  2.8417899462E+07  6.3258650921E-02  1.1966367144E+09  1.3210680534E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  2.8792305649E+07  6.5567956113E-02  1.1897888760E+09  1.3181531049E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  2.9170423524E+07  6.7948064146E-02  1.1828331450E+09  1.3151809069E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  2.9552303550E+07  7.0400723047E-02  1.1757689669E+09  1.3121505767E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  2.9937999190E+07  7.2927722834E-02  1.1685957830E+09  1.3090612054E+18  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
