   i     radius            mass              density           energy            temp              abar              zbar
   33  3.4429844684E+06  9.6512842597E-08  1.1229545838E+06  4.3840968895E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   34  3.6723586076E+06  1.1711529186E-07  1.1229478506E+06  4.3840805743E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   35  3.9110180335E+06  1.4146404655E-07  1.1229403841E+06  4.3840624822E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   36  4.1590984908E+06  1.7012663800E-07  1.1229321248E+06  4.3840424689E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   37  4.4167351594E+06  2.0374017043E-07  1.1229230099E+06  4.3840203823E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   38  4.6840608241E+06  2.4301766206E-07  1.1229129733E+06  4.3839960624E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   39  4.9612073863E+06  2.8875522173E-07  1.1229019456E+06  4.3839693407E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   40  5.2483044843E+06  3.4183927981E-07  1.1228898539E+06  4.3839400405E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   41  5.5454813497E+06  4.0325482472E-07  1.1228766215E+06  4.3839079761E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   42  5.8528654325E+06  4.7409359517E-07  1.1228621681E+06  4.3838729531E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   43  6.1705819379E+06  5.5556283438E-07  1.1228464099E+06  4.3838347678E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   44  6.4987556250E+06  6.4899515256E-07  1.1228292589E+06  4.3837932074E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   45  6.8375095338E+06  7.5585822605E-07  1.1228106233E+06  4.3837480491E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   46  7.1869667510E+06  8.7776593955E-07  1.1227904072E+06  4.3836990606E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   47  7.5472462281E+06  1.0164880866E-06  1.1227685107E+06  4.3836459997E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   48  7.9184690599E+06  1.1739643595E-06  1.1227448296E+06  4.3835886135E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   49  8.3007526755E+06  1.3523145684E-06  1.1227192553E+06  4.3835266390E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  8.6942151649E+06  1.5538534455E-06  1.1226916748E+06  4.3834598025E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  9.0989722801E+06  1.7811029996E-06  1.1226619709E+06  4.3833878192E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  9.5151386863E+06  2.0368073880E-06  1.1226300216E+06  4.3833103935E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  9.9428304273E+06  2.3239497079E-06  1.1225957000E+06  4.3832272179E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  1.0382159145E+07  2.6457641345E-06  1.1225588748E+06  4.3831379739E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  1.0833238108E+07  3.0057564326E-06  1.1225194098E+06  4.3830423309E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  1.1296177600E+07  3.4077179960E-06  1.1224771638E+06  4.3829399465E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  1.1771088047E+07  3.8557463006E-06  1.1224319905E+06  4.3828304660E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  1.2258079558E+07  4.3542637449E-06  1.1223837385E+06  4.3827135220E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  1.2757259334E+07  4.9080346902E-06  1.1223322516E+06  4.3825887352E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  1.3268737355E+07  5.5221922481E-06  1.1222773675E+06  4.3824557123E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  1.3792619213E+07  6.2022518579E-06  1.1222189192E+06  4.3823140477E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  1.4329010734E+07  6.9541386316E-06  1.1221567341E+06  4.3821633224E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  1.4878017723E+07  7.7842107733E-06  1.1220906339E+06  4.3820031037E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  1.5439743631E+07  8.6992803103E-06  1.1220204349E+06  4.3818329455E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  1.6014293487E+07  9.7066444681E-06  1.1219459474E+06  4.3816523871E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  1.6601770390E+07  1.0814106479E-05  1.1218669759E+06  4.3814609540E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  1.7202277322E+07  1.2030005800E-05  1.1217833192E+06  4.3812581569E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  1.7815915032E+07  1.3363242001E-05  1.1216947700E+06  4.3810434928E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  1.8442783201E+07  1.4823305633E-05  1.1216011153E+06  4.3808164436E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  1.9082984373E+07  1.6420318251E-05  1.1215021353E+06  4.3805764753E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  1.9736616816E+07  1.8165047141E-05  1.1213976045E+06  4.3803230397E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  2.0403779210E+07  2.0068948391E-05  1.1212872911E+06  4.3800555729E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  2.1084574790E+07  2.2144214457E-05  1.1211709558E+06  4.3797734932E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  2.1779096095E+07  2.4403763057E-05  1.1210483548E+06  4.3794762071E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  2.2487443230E+07  2.6861327830E-05  1.1209192362E+06  4.3791631018E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  2.3209711668E+07  2.9531457806E-05  1.1207833422E+06  4.3788335497E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  2.3945997466E+07  3.2429572220E-05  1.1206404082E+06  4.3784869063E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  2.4696395020E+07  3.5571991650E-05  1.1204901629E+06  4.3781225112E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  2.5461002040E+07  3.8976000078E-05  1.1203323277E+06  4.3777396849E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  2.6239910799E+07  4.2659849543E-05  1.1201666177E+06  4.3773377335E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  2.7033215437E+07  4.6642834189E-05  1.1199927407E+06  4.3769159444E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  2.7841010716E+07  5.0945331417E-05  1.1198103973E+06  4.3764735871E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  2.8663390005E+07  5.5588837827E-05  1.1196192811E+06  4.3760099137E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  2.9500444784E+07  6.0596012010E-05  1.1194190787E+06  4.3755241594E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  3.0352268399E+07  6.5990744957E-05  1.1192094691E+06  4.3750155400E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  3.1218953011E+07  7.1798193146E-05  1.1189901241E+06  4.3744832532E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  3.2100588107E+07  7.8044817606E-05  1.1187607085E+06  4.3739264800E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  3.2997265937E+07  8.4758473869E-05  1.1185208792E+06  4.3733443804E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  3.3909080104E+07  9.1968460984E-05  1.1182702847E+06  4.3727360947E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  3.4836115517E+07  9.9705494997E-05  1.1180085686E+06  4.3721007495E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  3.5778464789E+07  1.0800189519E-04  1.1177353643E+06  4.3714374470E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  3.6736216590E+07  1.1689155004E-04  1.1174502988E+06  4.3707452723E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  3.7709460715E+07  1.2641001923E-04  1.1171529909E+06  4.3700232900E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  3.8698286030E+07  1.3659457684E-04  1.1168430518E+06  4.3692705455E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  3.9702780076E+07  1.4748426805E-04  1.1165200850E+06  4.3684860649E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  4.0723032414E+07  1.5912000945E-04  1.1161836858E+06  4.3676688527E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  4.1759129365E+07  1.7154459663E-04  1.1158334423E+06  4.3668178954E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  4.2811160152E+07  1.8480284166E-04  1.1154689337E+06  4.3659321566E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  4.3879210890E+07  1.9894157001E-04  1.1150897321E+06  4.3650105816E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  4.4963371018E+07  2.1400977279E-04  1.1146954004E+06  4.3640520922E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  4.6063733189E+07  2.3005868879E-04  1.1142854922E+06  4.3630555859E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  4.7180380014E+07  2.4714168288E-04  1.1138595565E+06  4.3620199478E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  4.8313393635E+07  2.6531444211E-04  1.1134171344E+06  4.3609440427E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  4.9462864876E+07  2.8463520674E-04  1.1129577556E+06  4.3598267058E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  5.0628877711E+07  3.0516460271E-04  1.1124809443E+06  4.3586667571E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  5.1811523085E+07  3.2696595408E-04  1.1119862135E+06  4.3574629880E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  5.3010881615E+07  3.5010505255E-04  1.1114730724E+06  4.3562141785E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  5.4227040939E+07  3.7465055253E-04  1.1109410191E+06  4.3549190798E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  5.5460085730E+07  4.0067387070E-04  1.1103895445E+06  4.3535764238E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  5.6710103152E+07  4.2824938028E-04  1.1098181307E+06  4.3521849180E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  5.7977176100E+07  4.5745435041E-04  1.1092262530E+06  4.3507432522E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  5.9261390335E+07  4.8836918763E-04  1.1086133777E+06  4.3492500909E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  6.0562832503E+07  5.2107748858E-04  1.1079789624E+06  4.3477040750E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  6.1881588881E+07  5.5566610166E-04  1.1073224565E+06  4.3461038235E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  6.3217744723E+07  5.9222519858E-04  1.1066433021E+06  4.3444479338E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  6.4571384755E+07  6.3084837555E-04  1.1059409335E+06  4.3427349819E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  6.5942595166E+07  6.7163280439E-04  1.1052147759E+06  4.3409635187E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  6.7331460053E+07  7.1467922389E-04  1.1044642482E+06  4.3391320756E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  6.8738065392E+07  7.6009215321E-04  1.1036887600E+06  4.3372391588E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  7.0162498180E+07  8.0797997159E-04  1.1028877127E+06  4.3352832501E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  7.1604842357E+07  8.5845487783E-04  1.1020605014E+06  4.3332628129E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  7.3065186096E+07  9.1163323869E-04  1.1012065114E+06  4.3311762820E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  7.4543612516E+07  9.6763536021E-04  1.1003251230E+06  4.3290220762E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  7.6040209283E+07  1.0265859363E-03  1.0994157066E+06  4.3267985855E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  7.7555057134E+07  1.0886137053E-03  1.0984776292E+06  4.3245041872E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  7.9088249061E+07  1.1538523281E-03  1.0975102431E+06  4.3221372175E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  8.0639871188E+07  1.2224397289E-03  1.0965128974E+06  4.3196960001E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  8.2210012404E+07  1.2945185930E-03  1.0954849323E+06  4.3171788317E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  8.3798759694E+07  1.3702362672E-03  1.0944256823E+06  4.3145839890E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  8.5406201126E+07  1.4497449973E-03  1.0933344742E+06  4.3119097246E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  8.7032424072E+07  1.5332019495E-03  1.0922106286E+06  4.3091542695E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  8.8677518312E+07  1.6207694754E-03  1.0910534577E+06  4.3063158284E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  9.0341570921E+07  1.7126149531E-03  1.0898622695E+06  4.3033925880E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  9.2024676782E+07  1.8089114758E-03  1.0886363597E+06  4.3003826991E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  9.3726924245E+07  1.9098371718E-03  1.0873750226E+06  4.2972843015E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  9.5448401521E+07  2.0155756401E-03  1.0860775470E+06  4.2940955134E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  9.7189203968E+07  2.1263165233E-03  1.0847432102E+06  4.2908144178E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  9.8949420868E+07  2.2422548035E-03  1.0833712887E+06  4.2874390871E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  1.0072914391E+08  2.3635914253E-03  1.0819610518E+06  4.2839675675E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  1.0252846958E+08  2.4905335958E-03  1.0805117598E+06  4.2803978742E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  1.0434748969E+08  2.6232942398E-03  1.0790226718E+06  4.2767280104E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  1.0618630213E+08  2.7620928696E-03  1.0774930371E+06  4.2729559455E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  1.0804500013E+08  2.9071549080E-03  1.0759221044E+06  4.2690796373E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  1.0992368464E+08  3.0587127395E-03  1.0743091117E+06  4.2650970069E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  1.1182244727E+08  3.2170044658E-03  1.0726533011E+06  4.2610059742E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  1.1374139593E+08  3.3822761165E-03  1.0709538964E+06  4.2568044037E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  1.1568062268E+08  3.5547790626E-03  1.0692101323E+06  4.2524901740E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  1.1764023088E+08  3.7347724184E-03  1.0674212301E+06  4.2480611192E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  1.1962032548E+08  3.9225223533E-03  1.0655864068E+06  4.2435150497E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  1.2162100429E+08  4.1183013411E-03  1.0637048833E+06  4.2388497727E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  1.2364238146E+08  4.3223905401E-03  1.0617758632E+06  4.2340630383E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  1.2568455531E+08  4.5350767268E-03  1.0597985629E+06  4.2291526150E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  1.2774763432E+08  4.7566549592E-03  1.0577721876E+06  4.2241162284E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  1.2983173238E+08  4.9874282798E-03  1.0556959361E+06  4.2189515728E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  1.3193695644E+08  5.2277064501E-03  1.0535690129E+06  4.2136563413E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  1.3406342317E+08  5.4778078891E-03  1.0513906124E+06  4.2082281852E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  1.3621124578E+08  5.7380582912E-03  1.0491599324E+06  4.2026647470E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  1.3838054170E+08  6.0087915925E-03  1.0468761663E+06  4.1969636414E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  1.4057143280E+08  6.2903501388E-03  1.0445385037E+06  4.1911224549E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  1.4278403289E+08  6.5830831443E-03  1.0421461438E+06  4.1851387789E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  1.4501846894E+08  6.8873495116E-03  1.0396982733E+06  4.1790101544E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  1.4727486551E+08  7.2035159195E-03  1.0371940834E+06  4.1727341131E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  1.4955334910E+08  7.5319574531E-03  1.0346327655E+06  4.1663081666E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  1.5185405511E+08  7.8730587125E-03  1.0320135040E+06  4.1597297867E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  1.5417711320E+08  8.2272117738E-03  1.0293354928E+06  4.1529964474E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  1.5652266278E+08  8.5948185365E-03  1.0265979188E+06  4.1461055809E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  1.5889083444E+08  8.9762879270E-03  1.0237999832E+06  4.1390546326E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  1.6128177909E+08  9.3720405907E-03  1.0209408686E+06  4.1318409749E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  1.6369563110E+08  9.7825030023E-03  1.0180197822E+06  4.1244620180E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  1.6613254981E+08  1.0208114415E-02  1.0150359076E+06  4.1169150848E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  1.6859268237E+08  1.0649320692E-02  1.0119884491E+06  4.1091975238E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  1.7107618660E+08  1.1106578237E-02  1.0088766052E+06  4.1013066405E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  1.7358322190E+08  1.1580352504E-02  1.0056995801E+06  4.0932397253E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  1.7611395199E+08  1.2071118512E-02  1.0024565806E+06  4.0849940453E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  1.7866854048E+08  1.2579360022E-02  9.9914680962E+05  4.0765668265E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  1.8124728478E+08  1.3105597130E-02  9.9576930225E+05  4.0679548339E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  1.8384995004E+08  1.3650248578E-02  9.9232381927E+05  4.0591566511E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  1.8647700413E+08  1.4213885858E-02  9.8880921018E+05  4.0501685033E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  1.8912861476E+08  1.4797028515E-02  9.8522472751E+05  4.0409876077E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  1.9180497857E+08  1.5400211107E-02  9.8156959704E+05  4.0316110766E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  1.9450628814E+08  1.6023976169E-02  9.7784306247E+05  4.0220360307E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  1.9723274292E+08  1.6668876589E-02  9.7404437135E+05  4.0122595615E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  1.9998454828E+08  1.7335475418E-02  9.7017277700E+05  4.0022787355E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  2.0276191357E+08  1.8024345404E-02  9.6622754183E+05  3.9920906013E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  2.0556505597E+08  1.8736069914E-02  9.6220793264E+05  3.9816921760E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  2.0839420172E+08  1.9471243297E-02  9.5811321939E+05  3.9710804412E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  2.1124957888E+08  2.0230469009E-02  9.5394268632E+05  3.9602523699E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  2.1413143024E+08  2.1014362998E-02  9.4969561383E+05  3.9492048783E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  2.1703999516E+08  2.1823548795E-02  9.4537130591E+05  3.9379348958E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  2.1997552717E+08  2.2658662228E-02  9.4096906502E+05  3.9264392979E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  2.2293828826E+08  2.3520349897E-02  9.3648820111E+05  3.9147149283E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
