   i     radius            mass              density           energy            temp              abar              zbar
   27  1.9298417307E+06  4.1687975398E-08  2.7544308404E+06  7.5421720934E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   28  2.0773650842E+06  5.1997603522E-08  2.7544215462E+06  7.5421571377E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   29  2.2317516202E+06  6.4473527397E-08  2.7544110870E+06  7.5421403071E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   30  2.3931174783E+06  7.9494082517E-08  2.7543993539E+06  7.5421214267E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   31  2.5615800911E+06  9.7491178747E-08  2.7543862312E+06  7.5421003103E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   32  2.7372527957E+06  1.1895558671E-07  2.7543715966E+06  7.5420767607E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   33  2.9202487893E+06  1.4444354452E-07  2.7543553201E+06  7.5420505691E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   34  3.1106775272E+06  1.7458295752E-07  2.7543372647E+06  7.5420215147E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   35  3.3086511360E+06  2.1008155044E-07  2.7543172851E+06  7.5419893641E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   36  3.5142754558E+06  2.5173308174E-07  2.7542952290E+06  7.5419538716E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   37  3.7276594336E+06  3.0042721965E-07  2.7542709351E+06  7.5419147781E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   38  3.9489067268E+06  3.5715661440E-07  2.7542442345E+06  7.5418718115E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   39  4.1781232374E+06  4.2302792453E-07  2.7542149493E+06  7.5418246854E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   40  4.4154123807E+06  4.9927069970E-07  2.7541828928E+06  7.5417730997E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   41  4.6608759349E+06  5.8724804756E-07  2.7541478697E+06  7.5417167395E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   42  4.9146164213E+06  6.8846873319E-07  2.7541096749E+06  7.5416552751E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   43  5.1767326623E+06  8.0459738759E-07  2.7540680944E+06  7.5415883618E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   44  5.4473233927E+06  9.3746833257E-07  2.7540229044E+06  7.5415156394E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   45  5.7264870638E+06  1.0890989571E-06  2.7539738712E+06  7.5414367316E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   46  6.0143208747E+06  1.2617033273E-06  2.7539207508E+06  7.5413512456E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   47  6.3109205649E+06  1.4577067621E-06  2.7538632892E+06  7.5412587725E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   48  6.6163815066E+06  1.6797620738E-06  2.7538012216E+06  7.5411588860E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   49  6.9307973891E+06  1.9307650491E-06  2.7537342728E+06  7.5410511427E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  7.2542628015E+06  2.2138737431E-06  2.7536621560E+06  7.5409350810E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  7.5868684116E+06  2.5325224770E-06  2.7535845740E+06  7.5408102223E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  7.9287088010E+06  2.8904480538E-06  2.7535012171E+06  7.5406760676E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  8.2798728780E+06  3.2917004557E-06  2.7534117651E+06  7.5405321014E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  8.6404519467E+06  3.7406717898E-06  2.7533158851E+06  7.5403777873E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  9.0105344928E+06  4.2421124076E-06  2.7532132328E+06  7.5402125705E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  9.3902101791E+06  4.8011586932E-06  2.7531034509E+06  7.5400358757E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  9.7795656427E+06  5.4233510867E-06  2.7529861703E+06  7.5398471080E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  1.0178689441E+07  6.1146663820E-06  2.7528610087E+06  7.5396456509E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  1.0587666831E+07  6.8815353382E-06  2.7527275711E+06  7.5394308685E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  1.1006583348E+07  7.7308753605E-06  2.7525854496E+06  7.5392021027E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  1.1435525644E+07  8.6701212739E-06  2.7524342221E+06  7.5389586732E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  1.1874577605E+07  9.7072466900E-06  2.7522734535E+06  7.5386998786E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  1.2323824906E+07  1.0850804724E-05  2.7521026944E+06  7.5384249938E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  1.2783349460E+07  1.2109946297E-05  2.7519214823E+06  7.5381332731E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  1.3253234521E+07  1.3494465551E-05  2.7517293398E+06  7.5378239462E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  1.3733561668E+07  1.5014826219E-05  2.7515257755E+06  7.5374962204E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  1.4224413633E+07  1.6682205837E-05  2.7513102830E+06  7.5371492779E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  1.4725871537E+07  1.8508524273E-05  2.7510823409E+06  7.5367822778E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  1.5238015003E+07  2.0506481099E-05  2.7508414139E+06  7.5363943551E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  1.5760925513E+07  2.2689608287E-05  2.7505869499E+06  7.5359846185E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  1.6294683341E+07  2.5072300427E-05  2.7503183819E+06  7.5355521519E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  1.6839365968E+07  2.7669848397E-05  2.7500351283E+06  7.5350960156E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  1.7395052094E+07  3.0498500620E-05  2.7497365909E+06  7.5346152429E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  1.7961820969E+07  3.3575507295E-05  2.7494221551E+06  7.5341088397E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  1.8539749435E+07  3.6919151396E-05  2.7490911910E+06  7.5335757874E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  1.9128914906E+07  4.0548812405E-05  2.7487430518E+06  7.5330150396E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  1.9729395748E+07  4.4485020596E-05  2.7483770733E+06  7.5324255212E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  2.0341267550E+07  4.8749484660E-05  2.7479925760E+06  7.5318061322E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  2.0964606980E+07  5.3365169228E-05  2.7475888625E+06  7.5311557430E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  2.1599488901E+07  5.8356329458E-05  2.7471652193E+06  7.5304731973E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  2.2245990191E+07  6.3748596789E-05  2.7467209140E+06  7.5297573078E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  2.2904184548E+07  6.9568995633E-05  2.7462551985E+06  7.5290068616E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  2.3574147128E+07  7.5846040515E-05  2.7457673061E+06  7.5282206143E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  2.4255950973E+07  8.2609765799E-05  2.7452564536E+06  7.5273972944E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  2.4949670740E+07  8.9891823960E-05  2.7447218383E+06  7.5265355984E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  2.5655380444E+07  9.7725530317E-05  2.7441626398E+06  7.5256341928E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  2.6373152074E+07  1.0614591213E-04  2.7435780208E+06  7.5246917160E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  2.7103062503E+07  1.1518985923E-04  2.7429671214E+06  7.5237067691E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  2.7845179860E+07  1.2489602904E-04  2.7423290700E+06  7.5226779330E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  2.8599579482E+07  1.3530511457E-04  2.7416629705E+06  7.5216037476E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  2.9366334543E+07  1.4645980561E-04  2.7409679093E+06  7.5204827235E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  3.0145513829E+07  1.5840482270E-04  2.7402429575E+06  7.5193133454E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  3.0937191420E+07  1.7118713810E-04  2.7394871625E+06  7.5180940578E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  3.1741437602E+07  1.8485591973E-04  2.7386995557E+06  7.5168232780E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  3.2558323581E+07  1.9946268353E-04  2.7378791483E+06  7.5154993890E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  3.3387921133E+07  2.1506137485E-04  2.7370249315E+06  7.5141207394E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  3.4230299746E+07  2.3170839925E-04  2.7361358789E+06  7.5126856481E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  3.5085533574E+07  2.4946284708E-04  2.7352109399E+06  7.5111923919E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  3.5953689951E+07  2.6838635086E-04  2.7342490509E+06  7.5096392256E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  3.6834840526E+07  2.8854340180E-04  2.7332491244E+06  7.5080243618E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  3.7729055529E+07  3.1000132579E-04  2.7322100541E+06  7.5063459814E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  3.8636404715E+07  3.3283039516E-04  2.7311307147E+06  7.5046022310E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  3.9556957186E+07  3.5710391840E-04  2.7300099614E+06  7.5027912237E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  4.0490785507E+07  3.8289845113E-04  2.7288466254E+06  7.5009110306E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  4.1437958354E+07  4.1029370225E-04  2.7276395227E+06  7.4989596947E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  4.2398543095E+07  4.3937269104E-04  2.7263874508E+06  7.4969352266E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  4.3372610655E+07  4.7022199963E-04  2.7250891829E+06  7.4948355934E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  4.4360231152E+07  5.0293175662E-04  2.7237434731E+06  7.4926587282E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  4.5361473567E+07  5.3759572806E-04  2.7223490571E+06  7.4904025301E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  4.6376408006E+07  5.7431150218E-04  2.7209046491E+06  7.4880648593E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  4.7405102591E+07  6.1318049001E-04  2.7194089462E+06  7.4856435442E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  4.8447625171E+07  6.5430809102E-04  2.7178606264E+06  7.4831363776E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  4.9504046964E+07  6.9780395814E-04  2.7162583427E+06  7.4805411074E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  5.0574439328E+07  7.4378200199E-04  2.7146007284E+06  7.4778554438E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  5.1658871669E+07  7.9236041573E-04  2.7128863998E+06  7.4750770649E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  5.2757410662E+07  8.4366173979E-04  2.7111139584E+06  7.4722036186E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  5.3870128060E+07  8.9781334327E-04  2.7092819782E+06  7.4692327029E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  5.4997091230E+07  9.5494710732E-04  2.7073890213E+06  7.4661618900E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  5.6138374151E+07  1.0152000962E-03  2.7054336196E+06  7.4629886966E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  5.7294043520E+07  1.0787139741E-03  2.7034142985E+06  7.4597106222E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  5.8464168493E+07  1.1456356202E-03  2.7013295607E+06  7.4563251223E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  5.9648826456E+07  1.2161176326E-03  2.6991778755E+06  7.4528295906E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  6.0848087001E+07  1.2903175446E-03  2.6969577077E+06  7.4492214055E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  6.2062018119E+07  1.3683982685E-03  2.6946675071E+06  7.4454979130E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  6.3290688472E+07  1.4505283601E-03  2.6923057049E+06  7.4416564202E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  6.4534172149E+07  1.5368824933E-03  2.6898707044E+06  7.4376941796E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  6.5792539052E+07  1.6276409571E-03  2.6873609000E+06  7.4336084198E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  6.7065863908E+07  1.7229904205E-03  2.6847746591E+06  7.4293963158E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  6.8354214614E+07  1.8231232107E-03  2.6821103468E+06  7.4250550282E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  6.9657667298E+07  1.9282385852E-03  2.6793662950E+06  7.4205816527E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  7.0976296285E+07  2.0385421331E-03  2.6765408230E+06  7.4159732534E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  7.2310170842E+07  2.1542455970E-03  2.6736322458E+06  7.4112268753E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  7.3659366093E+07  2.2755679260E-03  2.6706388507E+06  7.4063395058E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  7.5023956946E+07  2.4027349279E-03  2.6675589108E+06  7.4013080964E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  7.6404018768E+07  2.5359794672E-03  2.6643906838E+06  7.3961295599E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  7.7799627595E+07  2.6755416294E-03  2.6611324119E+06  7.3908007699E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  7.9210858298E+07  2.8216686732E-03  2.6577823270E+06  7.3853185681E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  8.0637788140E+07  2.9746155314E-03  2.6543386426E+06  7.3796797512E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  8.2080494851E+07  3.1346447697E-03  2.6507995587E+06  7.3738810776E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  8.3539054263E+07  3.3020264525E-03  2.6471632684E+06  7.3679192782E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  8.5013548568E+07  3.4770392321E-03  2.6434279378E+06  7.3617910221E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  8.6504055761E+07  3.6599692886E-03  2.6395917331E+06  7.3554929605E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  8.8010651912E+07  3.8511106663E-03  2.6356528157E+06  7.3490217185E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  8.9533424712E+07  4.0507671623E-03  2.6316093078E+06  7.3423738367E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  9.1072449303E+07  4.2592493750E-03  2.6274593560E+06  7.3355458761E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  9.2627814936E+07  4.4768783399E-03  2.6232010613E+06  7.3285343015E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  9.4199605812E+07  4.7039831568E-03  2.6188325309E+06  7.3213355660E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  9.5787903306E+07  4.9409013309E-03  2.6143518737E+06  7.3139461027E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  9.7392797413E+07  5.1879806099E-03  2.6097571688E+06  7.3063622723E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  9.9014369978E+07  5.4455766008E-03  2.6050465141E+06  7.2985804414E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  1.0065271534E+08  5.7140561108E-03  2.6002179671E+06  7.2905968854E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  1.0230792119E+08  5.9937942876E-03  2.5952696017E+06  7.2824078796E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  1.0398008164E+08  6.2851768621E-03  2.5901994705E+06  7.2740096370E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  1.0566928626E+08  6.5885984197E-03  2.5850056384E+06  7.2653983624E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  1.0737562430E+08  6.9044631674E-03  2.5796861716E+06  7.2565702338E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  1.0909920151E+08  7.2331882658E-03  2.5742390856E+06  7.2475213140E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  1.1084010744E+08  7.5751978612E-03  2.5686624482E+06  7.2382477214E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  1.1259844640E+08  7.9309290627E-03  2.5629542830E+06  7.2287454681E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  1.1437431376E+08  8.3008274425E-03  2.5571126463E+06  7.2190105866E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  1.1616782148E+08  8.6853523817E-03  2.5511355448E+06  7.2090389917E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  1.1797906966E+08  9.0849712931E-03  2.5450210300E+06  7.1988266365E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  1.1980816397E+08  9.5001633088E-03  2.5387671423E+06  7.1883694180E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  1.2165521720E+08  9.9314198855E-03  2.5323719062E+06  7.1776631675E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  1.2352033612E+08  1.0379241878E-02  2.5258333765E+06  7.1667037267E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  1.2540363864E+08  1.0844143677E-02  2.5191495797E+06  7.1554868488E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  1.2730524125E+08  1.1326650372E-02  2.5123185412E+06  7.1440082413E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  1.2923540095E+08  1.1829978416E-02  2.5053011948E+06  7.1322011166E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  1.3117384802E+08  1.2349359019E-02  2.4981697339E+06  7.1201858813E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  1.3313105291E+08  1.2888016176E-02  2.4908848136E+06  7.1078952654E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  1.3510703799E+08  1.3446494673E-02  2.4834448831E+06  7.0953255020E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  1.3710193477E+08  1.4025379628E-02  2.4758480104E+06  7.0824721316E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  1.3911587663E+08  1.4625268184E-02  2.4680922763E+06  7.0693306640E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  1.4114899482E+08  1.5246768319E-02  2.4601757914E+06  7.0558966052E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  1.4320143682E+08  1.5890504528E-02  2.4520966262E+06  7.0421653373E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  1.4527333470E+08  1.6557108116E-02  2.4438529363E+06  7.0281323291E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  1.4736483788E+08  1.7247227443E-02  2.4354428352E+06  7.0137929182E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  1.4947609217E+08  1.7961521358E-02  2.4268644786E+06  6.9991424531E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  1.5160725225E+08  1.8700663353E-02  2.4181160159E+06  6.9841762077E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  1.5375847777E+08  1.9465340393E-02  2.4091956069E+06  6.9688894086E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  1.5592993471E+08  2.0256253526E-02  2.4001014175E+06  6.9532772249E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  1.5812178613E+08  2.1074114521E-02  2.3908316603E+06  6.9373348360E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  1.6033420089E+08  2.1919648944E-02  2.3813845600E+06  6.9210573706E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  1.6256735822E+08  2.2793598054E-02  2.3717583353E+06  6.9044398730E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  1.6482143723E+08  2.3696714828E-02  2.3619512453E+06  6.8874773801E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  1.6709662708E+08  2.4629767958E-02  2.3519615472E+06  6.8701648475E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  1.6939311606E+08  2.5593537454E-02  2.3417875461E+06  6.8524972318E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  1.7171110777E+08  2.6588821379E-02  2.3314275253E+06  6.8344693678E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  1.7405080356E+08  2.7616428511E-02  2.3208798256E+06  6.8160761041E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  1.7641241418E+08  2.8677183218E-02  2.3101427960E+06  6.7973122141E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  1.7879615931E+08  2.9771925393E-02  2.2992147973E+06  6.7781723994E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  1.8120226336E+08  3.0901508556E-02  2.2880942230E+06  6.7586513239E+16  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
