   i     radius            mass              density           energy            temp              abar              zbar
   37  2.9840446380E+06  4.5404801469E-07  8.1144625146E+06  1.3890827756E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   38  3.1562861605E+06  5.3729415013E-07  8.1143742051E+06  1.3890745788E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   39  3.3345607330E+06  6.3357173090E-07  8.1142775860E+06  1.3890656106E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   40  3.5189423775E+06  7.4458275590E-07  8.1141720754E+06  1.3890558171E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   41  3.7095079429E+06  8.7221134330E-07  8.1140570620E+06  1.3890451414E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   42  3.9063295923E+06  1.0185338012E-06  8.1139319088E+06  1.3890335245E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   43  4.1094833611E+06  1.1858400339E-06  8.1137959474E+06  1.3890209042E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   44  4.3190404178E+06  1.3766435290E-06  8.1136484828E+06  1.3890072160E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   45  4.5350725595E+06  1.5937026118E-06  8.1134887890E+06  1.3889923926E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   46  4.7576525666E+06  1.8400396878E-06  8.1133161084E+06  1.3889763634E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   47  4.9868499154E+06  2.1189559269E-06  8.1131296542E+06  1.3889590555E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   48  5.2227363587E+06  2.4340577787E-06  8.1129286053E+06  1.3889403926E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   49  5.4653786920E+06  2.7892689816E-06  8.1127121116E+06  1.3889202957E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   50  5.7148480378E+06  3.1888654945E-06  8.1124792857E+06  1.3888986824E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   51  5.9712105334E+06  3.6374854119E-06  8.1122292103E+06  1.3888754675E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   52  6.2345368132E+06  4.1401690288E-06  8.1119609288E+06  1.3888505620E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   53  6.5048893832E+06  4.7023614036E-06  8.1116734572E+06  1.3888238745E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   54  6.7823386875E+06  5.3299703437E-06  8.1113657668E+06  1.3887953095E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   55  7.0669493167E+06  6.0293672114E-06  8.1110367981E+06  1.3887647684E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   56  7.3587860427E+06  6.8074278283E-06  8.1106854542E+06  1.3887321493E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   57  7.6579167056E+06  7.6715724256E-06  8.1103105957E+06  1.3886973462E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   58  7.9644020438E+06  8.6297688537E-06  8.1099110535E+06  1.3886602504E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   59  8.2783102311E+06  9.6906087867E-06  8.1094856092E+06  1.3886207487E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   60  8.5996997928E+06  1.0863288115E-05  8.1090330170E+06  1.3885787251E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   61  8.9286366187E+06  1.2157699735E-05  8.1085519807E+06  1.3885340591E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   62  9.2651819031E+06  1.3584429497E-05  8.1080411690E+06  1.3884866268E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   63  9.6093981635E+06  1.5154817202E-05  8.1074992066E+06  1.3884363001E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   64  9.9613477106E+06  1.6880992262E-05  8.1069246760E+06  1.3883829472E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   65  1.0321092561E+07  1.8775915838E-05  8.1063161165E+06  1.3883264321E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   66  1.0688691281E+07  2.0853406483E-05  8.1056720297E+06  1.3882666151E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   67  1.1064205153E+07  2.3128217918E-05  8.1049908678E+06  1.3882033521E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   68  1.1447693475E+07  2.5616060836E-05  8.1042710419E+06  1.3881364952E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   69  1.1839217897E+07  2.8333679121E-05  8.1035109127E+06  1.3880658914E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   70  1.2238836618E+07  3.1298862221E-05  8.1027088010E+06  1.3879913842E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   71  1.2646606684E+07  3.4530508604E-05  8.1018629838E+06  1.3879128130E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   72  1.3062589508E+07  3.8048725351E-05  8.1009716813E+06  1.3878300117E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   73  1.3486841853E+07  4.1874812914E-05  8.1000330757E+06  1.3877428108E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   74  1.3919423592E+07  4.6031387323E-05  8.0990452935E+06  1.3876510352E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   75  1.4360389717E+07  5.0542365755E-05  8.0980064236E+06  1.3875545065E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   76  1.4809799072E+07  5.5433111158E-05  8.0969144963E+06  1.3874530407E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   77  1.5267708678E+07  6.0730441513E-05  8.0957674959E+06  1.3873464494E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   78  1.5734176190E+07  6.6462721047E-05  8.0945633544E+06  1.3872345392E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   79  1.6209256166E+07  7.2659880780E-05  8.0932999608E+06  1.3871171126E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   80  1.6693009192E+07  7.9353606699E-05  8.0919751360E+06  1.3869939657E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   81  1.7185487171E+07  8.6577214817E-05  8.0905866724E+06  1.3868648918E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   82  1.7686748556E+07  9.4365932371E-05  8.0891322916E+06  1.3867296773E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   83  1.8196847621E+07  1.0275682167E-04  8.0876096740E+06  1.3865881047E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   84  1.8715837478E+07  1.1178889356E-04  8.0860164503E+06  1.3864399520E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   85  1.9243776061E+07  1.2150329512E-04  8.0843501826E+06  1.3862849901E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   86  1.9780715698E+07  1.3194320902E-04  8.0826083958E+06  1.3861229866E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   87  2.0326711486E+07  1.4315408553E-04  8.0807885519E+06  1.3859537030E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   88  2.0881818844E+07  1.5518369043E-04  8.0788880561E+06  1.3857768952E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   89  2.1446092949E+07  1.6808218372E-04  8.0769042586E+06  1.3855923138E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   90  2.2019588405E+07  1.8190220226E-04  8.0748344555E+06  1.3853997041E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   91  2.2602356891E+07  1.9669888941E-04  8.0726758971E+06  1.3851988068E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   92  2.3194453160E+07  2.1253013632E-04  8.0704257666E+06  1.3849893561E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   93  2.3795930403E+07  2.2945656775E-04  8.0680811956E+06  1.3847710812E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   94  2.4406841986E+07  2.4754168460E-04  8.0656392583E+06  1.3845437054E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   95  2.5027241198E+07  2.6685196062E-04  8.0630969718E+06  1.3843069466E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   96  2.5657181922E+07  2.8745696974E-04  8.0604512929E+06  1.3840605163E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   97  2.6296716296E+07  3.0942941684E-04  8.0576991280E+06  1.3838041214E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   98  2.6945897831E+07  3.3284534845E-04  8.0548373196E+06  1.3835374621E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   99  2.7604780591E+07  3.5778424545E-04  8.0518626495E+06  1.3832602324E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  100  2.8273415257E+07  3.8432898365E-04  8.0487718561E+06  1.3829721222E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  101  2.8951849324E+07  4.1256592726E-04  8.0455616359E+06  1.3826728166E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  102  2.9640142401E+07  4.4258569734E-04  8.0422285695E+06  1.3823619895E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  103  3.0338346484E+07  4.7448249541E-04  8.0387692144E+06  1.3820393121E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  104  3.1046512544E+07  5.0835447190E-04  8.0351800747E+06  1.3817044499E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  105  3.1764695815E+07  5.4430411145E-04  8.0314575744E+06  1.3813570605E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  106  3.2492947217E+07  5.8243795082E-04  8.0275981008E+06  1.3809967972E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  107  3.3231319501E+07  6.2286700357E-04  8.0235979736E+06  1.3806233064E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  108  3.3979858458E+07  6.6570640092E-04  8.0194534928E+06  1.3802362318E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  109  3.4738621343E+07  7.1107656190E-04  8.0151608379E+06  1.3798352052E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  110  3.5507662262E+07  7.5910254712E-04  8.0107161465E+06  1.3794198535E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  111  3.6287031845E+07  8.0991413678E-04  8.0061155184E+06  1.3789897994E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  112  3.7076785735E+07  8.6364651359E-04  8.0013549661E+06  1.3785446562E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  113  3.7876972248E+07  9.2043958458E-04  7.9964304891E+06  1.3780840354E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  114  3.8687648790E+07  9.8043925730E-04  7.9913379744E+06  1.3776075366E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  115  3.9508865599E+07  1.0437964473E-03  7.9860732964E+06  1.3771147573E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  116  4.0340677296E+07  1.1106680620E-03  7.9806322458E+06  1.3766052861E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  117  4.1183135498E+07  1.1812165925E-03  7.9750105772E+06  1.3760787069E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  118  4.2036292308E+07  1.2556105258E-03  7.9692039871E+06  1.3755345969E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  119  4.2900205169E+07  1.3340249559E-03  7.9632080808E+06  1.3749725236E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  120  4.3774923580E+07  1.4166405591E-03  7.9570184577E+06  1.3743920525E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  121  4.4661062489E+07  1.5037010463E-03  7.9506265416E+06  1.3737923556E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  122  4.5557537763E+07  1.5952886912E-03  7.9440360120E+06  1.3731737536E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  123  4.6464987882E+07  1.6916607779E-03  7.9372381056E+06  1.3725353982E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  124  4.7383461539E+07  1.7930246346E-03  7.9302282245E+06  1.3718768302E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  125  4.8313009911E+07  1.8995948912E-03  7.9230017045E+06  1.3711975822E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  126  4.9253688311E+07  2.0115938921E-03  7.9155538007E+06  1.3704971776E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  127  5.0205550149E+07  2.1292511915E-03  7.9078797351E+06  1.3697751348E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  128  5.1168652845E+07  2.2528044470E-03  7.8999746500E+06  1.3690309626E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  129  5.2143052297E+07  2.3824989321E-03  7.8918336535E+06  1.3682641645E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  130  5.3128804740E+07  2.5185879275E-03  7.8834518051E+06  1.3674742374E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  131  5.4125966833E+07  2.6613329119E-03  7.8748241171E+06  1.3666606712E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  132  5.5134591935E+07  2.8110031768E-03  7.8659455881E+06  1.3658229523E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  133  5.6154741607E+07  2.9678777054E-03  7.8568111034E+06  1.3649605540E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  134  5.7186469475E+07  3.1322429489E-03  7.8474155791E+06  1.3640729497E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  135  5.8229837154E+07  3.3043954450E-03  7.8377538203E+06  1.3631595997E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  136  5.9284900931E+07  3.4846399011E-03  7.8278206440E+06  1.3622199627E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  137  6.0351722082E+07  3.6732910590E-03  7.8176107853E+06  1.3612534866E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  138  6.1430357950E+07  3.8706723537E-03  7.8071189828E+06  1.3602596165E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  139  6.2520867611E+07  4.0771170454E-03  7.7963399276E+06  1.3592377901E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  140  6.3623315474E+07  4.2929691537E-03  7.7852682276E+06  1.3581874335E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  141  6.4737761600E+07  4.5185818047E-03  7.7738985050E+06  1.3571079711E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  142  6.5864268889E+07  4.7543187771E-03  7.7622253273E+06  1.3559988180E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  143  6.7002900518E+07  5.0005541958E-03  7.7502432341E+06  1.3548593835E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  144  6.8153720227E+07  5.2576727659E-03  7.7379467371E+06  1.3536890698E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  145  6.9316790708E+07  5.5260695708E-03  7.7253303395E+06  1.3524872746E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  146  7.0492176774E+07  5.8061509529E-03  7.7123885044E+06  1.3512533875E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  147  7.1679947231E+07  6.0983352104E-03  7.6991156351E+06  1.3499867879E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  148  7.2880166511E+07  6.4030507454E-03  7.6855061702E+06  1.3486868541E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  149  7.4092904827E+07  6.7207387348E-03  7.6715544728E+06  1.3473529526E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  150  7.5318229539E+07  7.0518511392E-03  7.6572549302E+06  1.3459844470E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  151  7.6556213058E+07  7.3968529568E-03  7.6426018653E+06  1.3445806900E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  152  7.7806922163E+07  7.7562194574E-03  7.6275896654E+06  1.3431410350E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  153  7.9070430581E+07  8.1304398463E-03  7.6122126356E+06  1.3416648220E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  154  8.0346815630E+07  8.5200166544E-03  7.5964650391E+06  1.3401513816E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  155  8.1636148047E+07  8.9254627820E-03  7.5803412252E+06  1.3386000464E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  156  8.2938504550E+07  9.3473054335E-03  7.5638354791E+06  1.3370101372E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  157  8.4253959459E+07  9.7860836716E-03  7.5469421292E+06  1.3353809721E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  158  8.5582595575E+07  1.0242352190E-02  7.5296554104E+06  1.3337118542E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  159  8.6924490759E+07  1.0716677022E-02  7.5119696393E+06  1.3320020873E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  160  8.8279727983E+07  1.1209639084E-02  7.4938790882E+06  1.3302509642E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  161  8.9648389469E+07  1.1721832299E-02  7.4753780646E+06  1.3284577737E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  162  9.1030562368E+07  1.2253865847E-02  7.4564608385E+06  1.3266217935E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  163  9.2426331564E+07  1.2806361609E-02  7.4371217434E+06  1.3247422997E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  164  9.3835783924E+07  1.3379955853E-02  7.4173551232E+06  1.3228185614E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  165  9.5259013196E+07  1.3975301465E-02  7.3971552655E+06  1.3208498339E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  166  9.6696109051E+07  1.4593063611E-02  7.3765165596E+06  1.3188353738E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  167  9.8147167023E+07  1.5233923973E-02  7.3554333601E+06  1.3167744254E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  168  9.9612282954E+07  1.5898578563E-02  7.3339000695E+06  1.3146662288E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  169  1.0109155624E+08  1.6587739277E-02  7.3119110951E+06  1.3125100147E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  170  1.0258508916E+08  1.7302133792E-02  7.2894608624E+06  1.3103050061E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  171  1.0409298368E+08  1.8042504128E-02  7.2665438671E+06  1.3080504225E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  172  1.0561534666E+08  1.8809609266E-02  7.2431546017E+06  1.3057454730E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  173  1.0715228719E+08  1.9604224017E-02  7.2192875991E+06  1.3033893595E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  174  1.0870391712E+08  2.0427139411E-02  7.1949374292E+06  1.3009812767E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  175  1.1027035054E+08  2.1279162514E-02  7.1700987111E+06  1.2985204125E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  176  1.1185170855E+08  2.2161119177E-02  7.1447660430E+06  1.2960059410E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  177  1.1344810857E+08  2.3073848262E-02  7.1189341756E+06  1.2934370391E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  178  1.1505967567E+08  2.4018207966E-02  7.0925978377E+06  1.2908128689E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  179  1.1668653806E+08  2.4995073480E-02  7.0657518122E+06  1.2881325848E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  180  1.1832882881E+08  2.6005338139E-02  7.0383909127E+06  1.2853953309E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  181  1.1998668225E+08  2.7049911339E-02  7.0105100480E+06  1.2826002468E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  182  1.2166023625E+08  2.8129719879E-02  6.9821041916E+06  1.2797464643E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  183  1.2334963737E+08  2.9245711487E-02  6.9531682984E+06  1.2768330986E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  184  1.2505503401E+08  3.0398850561E-02  6.9236974256E+06  1.2738592598E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  185  1.2677657903E+08  3.1590119898E-02  6.8936866946E+06  1.2708240490E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  186  1.2851442956E+08  3.2820520600E-02  6.8631313015E+06  1.2677265583E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  187  1.3026874607E+08  3.4091071455E-02  6.8320265388E+06  1.2645658730E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  188  1.3203969869E+08  3.5402813617E-02  6.8003676901E+06  1.2613410602E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  189  1.3382745881E+08  3.6756804554E-02  6.7681501862E+06  1.2580511841E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  190  1.3563220963E+08  3.8154126087E-02  6.7353694214E+06  1.2546952869E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
  191  1.3745413524E+08  3.9595876179E-02  6.7020209582E+06  1.2512724090E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
