   i     radius            mass              density           energy            temp              abar              zbar
    1  6.9599699824E+04  9.9318824447E-12  1.3989406256E+07  1.8543780054E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
    2  8.2292823886E+04  1.6417058775E-11  1.3989405875E+07  1.8543779792E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
    3  9.9822820912E+04  2.9302114142E-11  1.3989405243E+07  1.8543779357E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
    4  1.1919179146E+05  4.9882529035E-11  1.3989404404E+07  1.8543778780E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
    5  1.4094377618E+05  8.2479706861E-11  1.3989403284E+07  1.8543778011E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
    6  1.6514032300E+05  1.3266878776E-10  1.3989401819E+07  1.8543777003E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
    7  1.9189930284E+05  2.0817545710E-10  1.3989399929E+07  1.8543775703E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
    8  2.2132956070E+05  3.1939459098E-10  1.3989397523E+07  1.8543774049E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
    9  2.5353709207E+05  4.8010225859E-10  1.3989394497E+07  1.8543771968E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   10  2.8862586028E+05  7.0829615672E-10  1.3989390733E+07  1.8543769380E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   11  3.2669710815E+05  1.0271762006E-09  1.3989386098E+07  1.8543766193E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   12  3.6784971546E+05  1.4662912592E-09  1.3989380443E+07  1.8543762305E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   13  4.1217984318E+05  2.0628568610E-09  1.3989373602E+07  1.8543757601E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   14  4.5979035254E+05  2.8634411078E-09  1.3989365388E+07  1.8543751953E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   15  5.1076751571E+05  3.9253493637E-09  1.3989355599E+07  1.8543745222E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   16  5.6520286669E+05  5.3188943183E-09  1.3989344011E+07  1.8543737254E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   17  6.2318562706E+05  7.1295205439E-09  1.3989330378E+07  1.8543727880E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   18  6.8480425744E+05  9.4603476835E-09  1.3989314432E+07  1.8543716916E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   19  7.5014391376E+05  1.2434867647E-08  1.3989295882E+07  1.8543704161E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   20  8.1928940332E+05  1.6200149054E-08  1.3989274412E+07  1.8543689398E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   21  8.9232402255E+05  2.0930244002E-08  1.3989249680E+07  1.8543672392E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   22  9.6932920443E+05  2.6829952323E-08  1.3989221317E+07  1.8543652890E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   23  1.0503856851E+06  3.4139078029E-08  1.3989188928E+07  1.8543630618E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   24  1.1355643281E+06  4.3136007198E-08  1.3989152090E+07  1.8543605288E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   25  1.2249501852E+06  5.4145107985E-08  1.3989110345E+07  1.8543576585E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   26  1.3186201880E+06  6.7540181684E-08  1.3989063208E+07  1.8543544172E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   27  1.4166493936E+06  8.3750848381E-08  1.3989010159E+07  1.8543507696E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   28  1.5191122850E+06  1.0326914801E-07  1.3988950647E+07  1.8543466774E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   29  1.6260823330E+06  1.2665645272E-07  1.3988884085E+07  1.8543421006E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   30  1.7376315019E+06  1.5455084644E-07  1.3988809851E+07  1.8543369962E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   31  1.8538324100E+06  1.8767577475E-07  1.3988727287E+07  1.8543313189E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   32  1.9747546231E+06  2.2684777156E-07  1.3988635696E+07  1.8543250209E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
   33  2.1004679974E+06  2.7298665613E-07  1.3988534343E+07  1.8543180517E+17  1.0000000000E+07  1.3714285714E+01  6.8571428571E+00
