  0.101231E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.101390E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.101549E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.101708E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.101868E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.102028E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.102188E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.102348E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.102509E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.102670E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.102831E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.102992E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.103154E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.103316E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.103478E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.103640E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.103803E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.103966E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.104129E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.104293E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.104456E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.104620E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.104784E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.104949E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.105114E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.105279E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.105444E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.105609E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.105775E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.105941E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.106107E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.106274E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.106441E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.106608E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.106775E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.106943E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.107110E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.107279E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.107447E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.107616E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.107784E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.107954E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.108123E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.108293E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.108463E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.108633E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.108803E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.108974E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.109145E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.109317E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.109488E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.109660E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.109832E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.110004E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.110177E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.110350E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.110523E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.110697E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.110870E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.111044E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.111219E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.111393E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.111568E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.111743E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.111919E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.112094E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.112270E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.112446E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.112623E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.112800E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.112977E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.113154E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.113332E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.113509E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.113688E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.113866E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.114045E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.114224E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.114403E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.114583E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.114762E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.114942E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.115123E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.115304E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.115485E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.115666E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.115847E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.116029E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.116211E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.116394E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.116576E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.116759E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.116943E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.117126E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.117310E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.117494E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.117678E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.117863E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.118048E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.118233E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.118419E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.118605E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.118791E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.118977E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.119164E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.119351E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.119538E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
  0.119726E-05  0.622194E+06  0.184502E-04  0.662294E+01  0.000000E+00
